action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRHBZSCNXGNAJ566W1ZFBJ2Z,01KRHBZPD2A26PCTEYVDERSPDY,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,3049,0,,,2026-05-13T19:11:02.037657+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,1
01KRHC080WK843GZQXKGE35X7F,01KRHBZWJ2MRWBBKN6H9P07SBW,2,preflop,hermes,fold,0,5000000,5000000,150000,0,50000,11727,0,,,2026-05-13T19:11:17.020438+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,2
01KRHC0E6H7C2MFV8VMK5TJTR6,01KRHC0B8DQQQSDXK0SQ49Z0T8,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,3003,0,,,2026-05-13T19:11:23.345594+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,3
01KRHC0KCCH0HRYFBYA6ATCZQ2,01KRHC0HAZ2MCP29R4GQSGQH5G,2,preflop,hermes,fold,0,5000000,5000000,150000,0,50000,2082,0,,,2026-05-13T19:11:28.652307+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,4
01KRHC0V50ZF5SJVTYWKE4PP6Z,01KRHC0PG4ECYEAYYKN9KKJZYY,2,preflop,openclaw,raise,250000,4948456,4748456,150000,350000,50000,4754,0,,,2026-05-13T19:11:36.608130+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,5
01KRHC0XY6S8QK2KQZ1XNHFCMD,01KRHC0PG4ECYEAYYKN9KKJZYY,3,preflop,hermes,fold,0,4899714,4899714,350000,0,150000,2847,0,,,2026-05-13T19:11:39.462865+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,5
01KRHC12BW92DTF9TGSJVHFYRC,01KRHC113Q9A9JGZVXNB0NTQ8T,2,preflop,hermes,fold,0,4849714,4849714,150000,0,50000,1273,0,,,2026-05-13T19:11:43.996235+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,6
01KRHC19WBPY35EFH3165MX804,01KRHC15DDXD7B1A2584VYVQWR,2,preflop,openclaw,fold,0,5092860,5092860,150000,0,50000,4563,0,,,2026-05-13T19:11:51.691365+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,7
01KRHC1ERG09VKJ2ARZBTTDWBH,01KRHC1CX2XXTF3GQNTMKGP75N,2,preflop,hermes,fold,0,4849714,4849714,150000,0,50000,1892,0,,,2026-05-13T19:11:56.688484+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,8
01KRHC1P29KP0T6B7M8NGC10SB,01KRHC1HVZ4R00J6VMKE7AZM6T,2,preflop,openclaw,fold,0,5090236,5090236,150000,0,50000,4287,0,,,2026-05-13T19:12:04.169956+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,9
01KRHC27E185QG7D8P6FFMB5QT,01KRHC1S39YMYWQRN2BX6V6MDM,2,preflop,hermes,raise,200000,4849066,4699066,150000,300000,50000,14671,0,,repaired-action: illegal_action_for_state,2026-05-13T19:12:21.953678+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,10
01KRHC2B7NM7GJXRT65DKJ22NM,01KRHC1S39YMYWQRN2BX6V6MDM,3,preflop,openclaw,fold,0,4990236,4990236,300000,0,100000,3880,0,,,2026-05-13T19:12:25.845869+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,10
01KRHC2JSWGGBKYZV0J13KQTRD,01KRHC2EBJYANKYQSC3QY1V0V7,2,preflop,openclaw,fold,0,4937696,4937696,150000,0,50000,4543,0,,,2026-05-13T19:12:33.597016+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,11
01KRHC2QP3SY0DFZS8JQH60WD5,01KRHC2NT340VC3WJPXKZDNR43,2,preflop,hermes,call,50000,4998248,4948248,150000,200000,50000,1909,0,,,2026-05-13T19:12:38.595217+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,12
01KRHC2TX6S14MPQZS32XD1RF6,01KRHC2NT340VC3WJPXKZDNR43,3,preflop,openclaw,check,0,4837696,4837696,200000,200000,0,3286,0,,,2026-05-13T19:12:41.894334+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,12
01KRHC2Z3BKWEFCH3VEZJFX2BS,01KRHC2NT340VC3WJPXKZDNR43,4,flop,openclaw,check,0,4837696,4837696,200000,200000,0,4280,0,,,2026-05-13T19:12:46.187645+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,12
01KRHC3AHT75YAKGTCV3EDKH04,01KRHC2NT340VC3WJPXKZDNR43,5,flop,hermes,raise,140000,4948248,4808248,200000,340000,0,11719,0,,,2026-05-13T19:12:57.914888+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,12
01KRHC3M2ND9BG09TQV22N9EB5,01KRHC2NT340VC3WJPXKZDNR43,6,flop,openclaw,fold,0,4837696,4837696,340000,0,140000,9742,0,,repaired-action: schema_validation_failed,2026-05-13T19:13:07.669150+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,12
01KRHC3TA4N70M2CR9GE096E3T,01KRHC3Q7T2X45D837XYGP3P83,2,preflop,openclaw,fold,0,4779578,4779578,150000,0,50000,3135,0,,,2026-05-13T19:13:14.052139+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,13
01KRHC3YT7RQG44HHP0NKCWN3E,01KRHC3XAZN6Y10E6F949WFDKB,2,preflop,hermes,fold,0,5146691,5146691,150000,0,50000,1503,0,,,2026-05-13T19:13:18.663909+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,14
01KRHC45R9YR66GRZVBPF16V21,01KRHC420ZD9H9KTQ7ATW3K8PE,2,preflop,openclaw,fold,0,4770590,4770590,150000,0,50000,3809,0,,,2026-05-13T19:13:25.769606+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,15
01KRHC4AD1XVG6EB0YAYGZFSXN,01KRHC48SEBMYDQZFS0W57A20H,2,preflop,hermes,fold,0,5146691,5146691,150000,0,50000,1639,0,,,2026-05-13T19:13:30.529258+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,16
01KRHC4GV6H5YV91V5G8JYEJEW,01KRHC4DDWWEFV7MBG66ZXCHXF,2,preflop,openclaw,raise,200000,4770590,4620590,150000,300000,50000,3488,0,,,2026-05-13T19:13:37.126207+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,17
01KRHC4K95BY7FMGTDVT15VH4S,01KRHC4DDWWEFV7MBG66ZXCHXF,3,preflop,hermes,fold,0,5046691,5046691,300000,0,100000,2482,0,,,2026-05-13T19:13:39.621536+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,17
01KRHC4RM54HHM52P9DX226H5E,01KRHC4PFNBDZ3THZXV53CMGJ1,2,preflop,hermes,fold,0,4996177,4996177,150000,0,50000,2178,0,,,2026-05-13T19:13:45.093654+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,18
01KRHC4YWZ2KK9WDR05JY4JV5F,01KRHC4VNPWZ1QF1EVDNZ9NQ6F,2,preflop,openclaw,fold,0,4918072,4918072,150000,0,50000,3295,0,,,2026-05-13T19:13:51.519876+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,19
01KRHC53J55VH91EFSX7MPGEAB,01KRHC51YDK0QTZ0T14XE9TB2T,2,preflop,hermes,fold,0,4995834,4995834,150000,0,50000,1643,0,,,2026-05-13T19:13:56.293122+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,20
01KRHC5AV01CN2N29ZAREMRQGM,01KRHC56JQ30WWAVNF70HAS5YT,2,preflop,openclaw,fold,0,4916002,4916002,150000,0,50000,4351,0,,,2026-05-13T19:14:03.744670+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,21
01KRHC5FQPKPFNFDE0KE7ZHHTT,01KRHC5DX4VHFBQMWH9HWGMBZT,2,preflop,hermes,fold,0,4995426,4995426,150000,0,50000,1863,0,,,2026-05-13T19:14:08.758084+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,22
01KRHC5NTAY6CFE8WGDR5Z1215,01KRHC5JSSY80P3BFSSMFCPGNQ,2,preflop,openclaw,fold,0,4913788,4913788,150000,0,50000,3074,0,,,2026-05-13T19:14:14.986207+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,23
01KRHC6425EZ74GKEEWJ98MDPY,01KRHC5RWBP6T9K1T3NM988X8A,2,preflop,hermes,fold,0,4995044,4995044,150000,0,50000,11438,0,,,2026-05-13T19:14:29.573880+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,24
01KRHC6B7AS5SAE1KKNHVZKH8R,01KRHC67H8JTA03CRRH6PYAG3M,2,preflop,openclaw,fold,0,4908772,4908772,150000,0,50000,3764,0,,,2026-05-13T19:14:36.906292+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,25
01KRHC6FZT5CGGA4WDRR1DXA5H,01KRHC6E9730EJ6H7PYRDD5BC4,2,preflop,hermes,fold,0,4994802,4994802,150000,0,50000,1735,0,,,2026-05-13T19:14:41.786699+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,26
01KRHC6P9V81J38P3E7X73F7D5,01KRHC6K22B44DBFNRSVPCMJVJ,2,preflop,openclaw,fold,0,4908772,4908772,150000,0,50000,3306,0,,,2026-05-13T19:14:48.251972+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,27
01KRHC6VA1JR0EY39X5Y3HPH7P,01KRHC6SBFKKXR677YSMA9B257,2,preflop,hermes,fold,0,4994460,4994460,150000,0,50000,1989,0,,,2026-05-13T19:14:53.377380+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,28
01KRHC71MD4J8PAE6E7ET1HRSN,01KRHC6YECPPAK63RP26DXBQES,2,preflop,openclaw,fold,0,4906114,4906114,150000,0,50000,3251,0,,,2026-05-13T19:14:59.853251+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,29
01KRHC77DQDPRPBA80N7Z53EJN,01KRHC74QCNYTVX1099ZDQZEP6,2,preflop,hermes,raise,200000,4994460,4844460,150000,300000,50000,2747,0,,repaired-action: illegal_action_for_state,2026-05-13T19:15:05.783545+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,30
01KRHC7GQMW5AR2YN0T7SET7PT,01KRHC74QCNYTVX1099ZDQZEP6,3,preflop,openclaw,fold,0,4803680,4803680,300000,0,100000,9517,0,,repaired-action: no_json_object_found,2026-05-13T19:15:15.316550+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,30
01KRHC7Q5C0RHRJE0TZR28CKN2,01KRHC7M3QGPV8MBGHSNCQ41GC,2,preflop,openclaw,fold,0,4750914,4750914,150000,0,50000,3115,0,,,2026-05-13T19:15:21.901001+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,31
01KRHC7VQEDDH15ZDR77ZHSB7B,01KRHC7T71W3YPMGWNHWXFN4DS,2,preflop,hermes,fold,0,5142734,5142734,150000,0,50000,1534,0,,,2026-05-13T19:15:26.574520+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,32
01KRHC82N3C2ZXX6FZ56TBWR58,01KRHC7YS0FNTF1MHJ09EN6VBX,2,preflop,openclaw,fold,0,4750914,4750914,150000,0,50000,3963,0,,,2026-05-13T19:15:33.667598+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,33
01KRHC875EE8S2MG8G9C9NMEXR,01KRHC85PVMZJQKM5JN1EK8MY4,2,preflop,hermes,raise,200000,5142734,4992734,150000,300000,50000,1479,0,,,2026-05-13T19:15:38.286338+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,34
01KRHC8A3A50JDZ0Y1HP32ZY9X,01KRHC85PVMZJQKM5JN1EK8MY4,3,preflop,openclaw,fold,0,4647048,4647048,300000,0,100000,2995,0,,,2026-05-13T19:15:41.290383+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,34
01KRHC8H5C09H4MNKPZ1X0JHQM,01KRHC8DB3RV08NS7PXE6NKS29,2,preflop,openclaw,raise,200000,4597048,4447048,150000,300000,50000,3905,0,,,2026-05-13T19:15:48.524265+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,35
01KRHC8KJXXVYMS8YM77V2M605,01KRHC8DB3RV08NS7PXE6NKS29,3,preflop,hermes,fold,0,5192734,5192734,300000,0,100000,2471,0,,,2026-05-13T19:15:51.005030+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,35
01KRHC8RJ48YGES29C1PGEK4SX,01KRHC8PT2344ZAK2125MJEZKY,2,preflop,hermes,fold,0,5142734,5142734,150000,0,50000,1783,0,,,2026-05-13T19:15:56.100058+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,36
01KRHC8ZD07PMTCA20D4TVGHY8,01KRHC8VKMY3TF7E9YV4N3T200,2,preflop,openclaw,fold,0,4737262,4737262,150000,0,50000,3871,0,,,2026-05-13T19:16:03.104118+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,37
01KRHC947183CF342VDXC361HC,01KRHC92EDVY42ZGDFC0M92MPV,2,preflop,hermes,fold,0,5141816,5141816,150000,0,50000,1793,0,,,2026-05-13T19:16:08.033512+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,38
01KRHC9AMEM0YZNXNE7B5M0Y1M,01KRHC97H155A6SKWY2T6VCPE9,2,preflop,openclaw,raise,200000,4732218,4582218,150000,300000,50000,3172,0,,,2026-05-13T19:16:14.606725+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,39
01KRHC9C2RTHB565N1EP0NC9K9,01KRHC97H155A6SKWY2T6VCPE9,3,preflop,hermes,fold,0,5041593,5041593,300000,0,100000,1442,0,,,2026-05-13T19:16:16.088953+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,39
01KRHC9GJ9DSX1JN2J59QGBARC,01KRHC9F3Y98566X83RBPC0XXC,2,preflop,hermes,fold,0,4991301,4991301,150000,0,50000,1476,0,,,2026-05-13T19:16:20.681735+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,40
01KRHC9PSJAT04KQ30JCVNNJ44,01KRHC9KMDC2PEWQCQR1EBR6QZ,2,preflop,openclaw,fold,0,4878180,4878180,150000,0,50000,3225,0,,,2026-05-13T19:16:27.058939+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,41
01KRHC9WAKMZJXWV9R7MKA2KTK,01KRHC9SW4GFK1C3A3Y6NHZCTT,2,preflop,hermes,fold,0,4991301,4991301,150000,0,50000,2501,0,,,2026-05-13T19:16:32.723753+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,42
01KRHCA2G5HBGBX9RRTY9RWSJ5,01KRHC9ZD3M37GYFHQ0Y3YGEGY,2,preflop,openclaw,raise,200000,4876612,4726612,150000,300000,50000,3161,0,,,2026-05-13T19:16:39.045583+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,43
01KRHCA3QYHVAHDDRMWCNJDT9G,01KRHC9ZD3M37GYFHQ0Y3YGEGY,3,preflop,hermes,fold,0,4891301,4891301,300000,0,100000,1265,0,,,2026-05-13T19:16:40.318285+00:00,01KRHBZMWMJPFG0GNTB0G09MVV,43
