action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRC2KZPAKBCVDZ8925FTJKVR,01KRC2KXTW9XN87QB5T5YD9DDG,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,1894,0,,,2026-05-11T17:51:05.930301+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,1
01KRC2M4WWZE2NAXFY7QVTFD21,01KRC2M2R844EBAKZFKYZPM3MR,2,preflop,hermes,fold,0,5000000,5000000,150000,0,50000,2182,0,,,2026-05-11T17:51:11.260145+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,2
01KRC2M9H3YP2NPT87RXRNH72B,01KRC2M7XH5BMYWYM6SSJ3VYE8,2,preflop,openclaw,call,50000,4950000,4900000,150000,200000,50000,1642,0,,,2026-05-11T17:51:16.003704+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2MFECWGTJ4XCN7ZKGD9B4,01KRC2M7XH5BMYWYM6SSJ3VYE8,3,preflop,hermes,check,0,4900000,4900000,200000,200000,0,6048,0,,,2026-05-11T17:51:22.060649+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2MJ5YKVH2NBV62D9DE0FQ,01KRC2M7XH5BMYWYM6SSJ3VYE8,4,flop,hermes,check,0,4900000,4900000,200000,200000,0,2791,0,,,2026-05-11T17:51:24.862103+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2MKMFRH87V9DP3TN215XM,01KRC2M7XH5BMYWYM6SSJ3VYE8,5,flop,openclaw,check,0,4900000,4900000,200000,200000,0,1479,0,,,2026-05-11T17:51:26.351605+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2MW24J4BZBWDZV6AXE3FX,01KRC2M7XH5BMYWYM6SSJ3VYE8,6,turn,hermes,check,0,4900000,4900000,200000,200000,0,8613,0,,,2026-05-11T17:51:34.980147+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2MXPF7NP382NZPCK94XPD,01KRC2M7XH5BMYWYM6SSJ3VYE8,7,turn,openclaw,check,0,4900000,4900000,200000,200000,0,1667,0,,,2026-05-11T17:51:36.655455+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2N0CHPS6Y8V7G2Q4R6ZME,01KRC2M7XH5BMYWYM6SSJ3VYE8,8,river,hermes,check,0,4900000,4900000,200000,200000,0,2742,0,,,2026-05-11T17:51:39.409142+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
01KRC2N1WRQFCZHH1DEAYDZ4YY,01KRC2M7XH5BMYWYM6SSJ3VYE8,9,river,openclaw,check,0,4900000,5000000,200000,0,0,1526,0,,,2026-05-11T17:51:40.952114+00:00,01KRC2KW5DNK2Y6SC6NW4NC2CF,3
