settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRC2M0344ZWA3A3TZ947W4TV,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2KXTW9XN87QB5T5YD9DDG,hermes,5000000,50000,5050000,hand_win,confirmed,2026-05-11T17:51:06.340378+00:00,1
01KRC2M0369M7GX8BAEX08RMW2,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2KXTW9XN87QB5T5YD9DDG,openclaw,5000000,-50000,4950000,hand_loss,confirmed,2026-05-11T17:51:06.342336+00:00,1
01KRC2M58S604A8Y9007HN0N2E,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2M2R844EBAKZFKYZPM3MR,hermes,5050000,-50000,5000000,hand_loss,confirmed,2026-05-11T17:51:11.641486+00:00,2
01KRC2M58RM26EZ8VS6FQPCE9S,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2M2R844EBAKZFKYZPM3MR,openclaw,4950000,50000,5000000,hand_win,confirmed,2026-05-11T17:51:11.640561+00:00,2
01KRC2N2D4DT49MK4FTTS7SZFW,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2M7XH5BMYWYM6SSJ3VYE8,hermes,5000000,0,5000000,hand_loss,confirmed,2026-05-11T17:51:41.476349+00:00,3
01KRC2N2D5YHDA1NEB5P5YCANZ,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2M7XH5BMYWYM6SSJ3VYE8,openclaw,5000000,0,5000000,hand_loss,confirmed,2026-05-11T17:51:41.477644+00:00,3
01KRC2NR6AN79SXWCKV0JT60WW,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2N5442BQPJYS3BSKYMQ77,hermes,5000000,450000,5450000,hand_win,confirmed,2026-05-11T17:52:03.786951+00:00,4
01KRC2NR6978J0NV0H1NB889K0,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2N5442BQPJYS3BSKYMQ77,openclaw,5000000,-450000,4550000,hand_loss,confirmed,2026-05-11T17:52:03.785139+00:00,4
01KRC2P781BW0BF6XQRNACC6MB,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2NTWMJMJMZ4ST0T0XY5WC,hermes,5450000,-100000,5350000,hand_loss,confirmed,2026-05-11T17:52:19.201780+00:00,5
01KRC2P782W66RFYJZ3YAA9ZXN,01KRC2KW5DNK2Y6SC6NW4NC2CF,01KRC2NTWMJMJMZ4ST0T0XY5WC,openclaw,4550000,100000,4650000,hand_win,confirmed,2026-05-11T17:52:19.202264+00:00,5
