action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRBVXJMCSSPRF9E6STHDFDGT,01KRBVXGJ2F9ZTED14R8ECD8V2,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,2110,0,,,2026-05-11T15:54:00.204630+00:00,01KRBVXESRWWVGTT97PW0KY4G1,1
01KRBVXSWW8C129WC82CVKRTC9,01KRBVXNQJ88VQ4WAYMF61SR70,2,preflop,hermes,fold,0,5000000,5000000,150000,0,50000,4255,0,,,2026-05-11T15:54:07.644719+00:00,01KRBVXESRWWVGTT97PW0KY4G1,2
01KRBVXYG5C0J7RHDATNCAS3HY,01KRBVXX12QNAZP4K026PNHAA1,2,preflop,openclaw,fold,0,4949304,4949304,150000,0,50000,1495,0,,,2026-05-11T15:54:12.357323+00:00,01KRBVXESRWWVGTT97PW0KY4G1,3
01KRBVY5FEBD20MQXD6700376F,01KRBVY1GDRK2G73KKFP6YR1B6,2,preflop,hermes,fold,0,4997154,4997154,150000,0,50000,4052,0,,,2026-05-11T15:54:19.502943+00:00,01KRBVXESRWWVGTT97PW0KY4G1,4
01KRBVYAHH18TBAXHQKXJ72KR2,01KRBVY8HN56JWZBMCRNT6PP8E,2,preflop,openclaw,raise,200000,4949304,4799304,150000,300000,50000,2031,0,,,2026-05-11T15:54:24.689159+00:00,01KRBVXESRWWVGTT97PW0KY4G1,5
01KRBVYHXMRK2TXR6N9KH2MQC2,01KRBVY8HN56JWZBMCRNT6PP8E,3,preflop,hermes,fold,0,4897154,4897154,300000,0,100000,7544,0,,repaired-action: no_json_object_found,2026-05-11T15:54:32.244333+00:00,01KRBVXESRWWVGTT97PW0KY4G1,5
01KRBVYS029Z4S4V7YPTYPNJNX,01KRBVYN2JVS5TB9MKG7D51QNT,2,preflop,hermes,raise,200000,4844632,4694632,150000,300000,50000,4005,0,,,2026-05-11T15:54:39.491000+00:00,01KRBVXESRWWVGTT97PW0KY4G1,6
01KRBVYTF4SQXF3GX6KF9X2RPC,01KRBVYN2JVS5TB9MKG7D51QNT,3,preflop,openclaw,call,100000,4997888,4897888,300000,400000,100000,1493,0,,,2026-05-11T15:54:40.996265+00:00,01KRBVXESRWWVGTT97PW0KY4G1,6
01KRBVYWGC4KH41JFRHMYN9MBZ,01KRBVYN2JVS5TB9MKG7D51QNT,4,flop,openclaw,check,0,4897888,4897888,400000,400000,0,2079,0,,,2026-05-11T15:54:43.084838+00:00,01KRBVXESRWWVGTT97PW0KY4G1,6
01KRBVZ0GEWPKZ015P654TEFYK,01KRBVYN2JVS5TB9MKG7D51QNT,5,flop,hermes,check,0,4694632,4694632,400000,400000,0,4087,0,,,2026-05-11T15:54:47.182644+00:00,01KRBVXESRWWVGTT97PW0KY4G1,6
