settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRBVXK1JH0KBSVNNK9BKZR8Q,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXGJ2F9ZTED14R8ECD8V2,hermes,5000000,50000,5050000,hand_win,confirmed,2026-05-11T15:54:00.626152+00:00,1
01KRBVXK1NMYS6AJT35HPK6V0T,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXGJ2F9ZTED14R8ECD8V2,openclaw,5000000,-50000,4950000,hand_loss,confirmed,2026-05-11T15:54:00.629322+00:00,1
01KRBVXT9ZEM558FANRW3MM6NT,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXNQJ88VQ4WAYMF61SR70,hermes,5050000,-50000,5000000,hand_loss,confirmed,2026-05-11T15:54:08.063596+00:00,2
01KRBVXT9Y2GE118M89H4NQ0W8,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXNQJ88VQ4WAYMF61SR70,openclaw,4950000,50000,5000000,hand_win,confirmed,2026-05-11T15:54:08.062548+00:00,2
01KRBVXYWFV686791KF1GW7E4A,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXX12QNAZP4K026PNHAA1,hermes,5000000,50000,5050000,hand_win,confirmed,2026-05-11T15:54:12.751332+00:00,3
01KRBVXYWGH427B7976446T21M,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXX12QNAZP4K026PNHAA1,openclaw,5000000,-50000,4950000,hand_loss,confirmed,2026-05-11T15:54:12.752355+00:00,3
01KRBVY5WHT3M8F1PREB2T81CQ,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVY1GDRK2G73KKFP6YR1B6,hermes,5050000,-50000,5000000,hand_loss,confirmed,2026-05-11T15:54:19.921536+00:00,4
01KRBVY5WGKYTY2HZ3YNZ6N4B5,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVY1GDRK2G73KKFP6YR1B6,openclaw,4950000,50000,5000000,hand_win,confirmed,2026-05-11T15:54:19.920959+00:00,4
01KRBVYJD82GBHV7DR8EK2V6XT,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVY8HN56JWZBMCRNT6PP8E,hermes,5000000,-100000,4900000,hand_loss,confirmed,2026-05-11T15:54:32.744421+00:00,5
01KRBVYJD9JNBJ8H8SS86BJWT1,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVY8HN56JWZBMCRNT6PP8E,openclaw,5000000,100000,5100000,hand_win,confirmed,2026-05-11T15:54:32.745572+00:00,5
01KRBVZ7KGN9W5VG494S2442VN,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVYN2JVS5TB9MKG7D51QNT,hermes,4900000,-200000,4700000,hand_loss,confirmed,2026-05-11T15:54:54.448870+00:00,6
01KRBVZ7KF5GZ5XAG4XJQSQK7Y,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVYN2JVS5TB9MKG7D51QNT,openclaw,5100000,200000,5300000,hand_win,confirmed,2026-05-11T15:54:54.447710+00:00,6
01KRBVZDQV0M47V1VYM27BW34F,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZAAHMREJTEJ330V80DCC,hermes,4700000,50000,4750000,hand_win,confirmed,2026-05-11T15:55:00.731687+00:00,7
01KRBVZDQW0SNR9A4EGQSAKDGK,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZAAHMREJTEJ330V80DCC,openclaw,5300000,-50000,5250000,hand_loss,confirmed,2026-05-11T15:55:00.732531+00:00,7
01KRBVZR0HBJ6K8JPNHM7FDW8Z,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZGFB3KS36E68MFNKE6ZD,hermes,4750000,-50000,4700000,hand_loss,confirmed,2026-05-11T15:55:11.249606+00:00,8
01KRBVZR0F45FMVJEH3AF98F9S,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZGFB3KS36E68MFNKE6ZD,openclaw,5250000,50000,5300000,hand_win,confirmed,2026-05-11T15:55:11.247925+00:00,8
01KRBW0HY4HDRSE037DJVD6HTV,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZTNR93P92V0J11X794BE,hermes,4700000,4680522,9380522,hand_win,confirmed,2026-05-11T15:55:37.796414+00:00,9
01KRBW0HY5EYV58EDB61XY8ARH,01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZTNR93P92V0J11X794BE,openclaw,5300000,-4680522,619478,hand_loss,confirmed,2026-05-11T15:55:37.797039+00:00,9
01KRBW0X5TVP5SCD036Q0V7MMZ,01KRBVXESRWWVGTT97PW0KY4G1,01KRBW0MM1G345RVA1H0W8RNQ5,hermes,9380522,100000,9480522,hand_win,confirmed,2026-05-11T15:55:49.306476+00:00,10
01KRBW0X5S8F1CA6FP7V1DKFX1,01KRBVXESRWWVGTT97PW0KY4G1,01KRBW0MM1G345RVA1H0W8RNQ5,openclaw,619478,-100000,519478,hand_loss,confirmed,2026-05-11T15:55:49.305642+00:00,10
01KRBW1V9X9579Y1M5AAVTK4DT,01KRBVXESRWWVGTT97PW0KY4G1,01KRBW0ZT6VSHEHWJCRGM9YVQ3,hermes,9480522,300000,9780522,hand_win,confirmed,2026-05-11T15:56:20.157270+00:00,11
01KRBW1V9X2TR3KPT7XVJ9QHGV,01KRBVXESRWWVGTT97PW0KY4G1,01KRBW0ZT6VSHEHWJCRGM9YVQ3,openclaw,519478,-300000,219478,hand_loss,confirmed,2026-05-11T15:56:20.157942+00:00,11
01KRBW2Q2EMG177M96YEKDNF80,01KRBVXESRWWVGTT97PW0KY4G1,01KRBW1Y02VXA57V5AYGZESZ3B,hermes,9780522,100000,9880522,hand_win,confirmed,2026-05-11T15:56:48.590868+00:00,12
01KRBW2Q2E47FD3ZPZR55HNPWS,01KRBVXESRWWVGTT97PW0KY4G1,01KRBW1Y02VXA57V5AYGZESZ3B,openclaw,219478,-100000,119478,hand_loss,confirmed,2026-05-11T15:56:48.590044+00:00,12
