settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRH1ZS3DBDH3MYJVVZEEPAMC,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH1Z36GFNMXB2W659JDHTMF,hermes,5000000,-100000,4900000,hand_loss,confirmed,2026-05-13T16:16:15.981463+00:00,1
01KRH1ZS3EP4M9JSGME5KXZ7WZ,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH1Z36GFNMXB2W659JDHTMF,openclaw,5000000,100000,5100000,hand_win,confirmed,2026-05-13T16:16:15.982711+00:00,1
01KRH2015MYFP3BDEFTWH5DDBZ,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH1ZVS2WEHH62SR4J08103Q,hermes,4900000,-50000,4850000,hand_loss,confirmed,2026-05-13T16:16:24.244987+00:00,2
01KRH2015M9NBMG7S84VD6H020,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH1ZVS2WEHH62SR4J08103Q,openclaw,5100000,50000,5150000,hand_win,confirmed,2026-05-13T16:16:24.244479+00:00,2
01KRH20CGD0WBH9ZXEJBZ5E63X,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH2040PCDJDNNSKMFMKC29E,hermes,4850000,-100000,4750000,hand_loss,confirmed,2026-05-13T16:16:35.853562+00:00,3
01KRH20CGE17PCTRADHRP4WM9Q,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH2040PCDJDNNSKMFMKC29E,openclaw,5150000,100000,5250000,hand_win,confirmed,2026-05-13T16:16:35.854338+00:00,3
01KRH20KT24FZJDPHYTGHH85RQ,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH20F8DZC0D15WGEB4635TG,hermes,4750000,-50000,4700000,hand_loss,confirmed,2026-05-13T16:16:43.330695+00:00,4
01KRH20KT10RPA392HXG38JSTR,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH20F8DZC0D15WGEB4635TG,openclaw,5250000,50000,5300000,hand_win,confirmed,2026-05-13T16:16:43.329649+00:00,4
01KRH211JZQ3QC9ZG917W4TZFP,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH20PF50NATRPB4MFFN9V4G,hermes,4700000,-100000,4600000,hand_loss,confirmed,2026-05-13T16:16:57.439488+00:00,5
01KRH211K079ASNP6TNQ9G241B,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH20PF50NATRPB4MFFN9V4G,openclaw,5300000,100000,5400000,hand_win,confirmed,2026-05-13T16:16:57.440446+00:00,5
01KRH21B7WHCJGK84BZ1YCP85P,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH2149QEM4AY37Q59MSVNYZ,hermes,4600000,-50000,4550000,hand_loss,confirmed,2026-05-13T16:17:07.324699+00:00,6
01KRH21B7V8R6HXWYBXQSM2PP3,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH2149QEM4AY37Q59MSVNYZ,openclaw,5400000,50000,5450000,hand_win,confirmed,2026-05-13T16:17:07.323783+00:00,6
01KRH2257EDBTXEXG889KZTQR5,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH21E04SM8SJMX2VNX7JNPE,hermes,4550000,-100000,4450000,hand_loss,confirmed,2026-05-13T16:17:33.934458+00:00,7
01KRH2257F83Z0P66GK8ZKXZH2,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH21E04SM8SJMX2VNX7JNPE,openclaw,5450000,100000,5550000,hand_win,confirmed,2026-05-13T16:17:33.935494+00:00,7
01KRH23JJFY3F7CK9QRN3VZR10,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH2286S0XG0MD69KMWP3T5T,hermes,4450000,600000,5050000,hand_win,confirmed,2026-05-13T16:18:20.367867+00:00,8
01KRH23JJEHDEMJV2EY5E2XYV5,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH2286S0XG0MD69KMWP3T5T,openclaw,5550000,-600000,4950000,hand_loss,confirmed,2026-05-13T16:18:20.366843+00:00,8
01KRH23VFSCEJ54262XF9SDT7X,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH23N7TY27T2QG4K0YWD209,hermes,5050000,-100000,4950000,hand_loss,confirmed,2026-05-13T16:18:29.498000+00:00,9
01KRH23VFT1F99C4D3SA7P4C9C,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH23N7TY27T2QG4K0YWD209,openclaw,4950000,100000,5050000,hand_win,confirmed,2026-05-13T16:18:29.498865+00:00,9
01KRH24P8PKZ4DJ0EP9PQC54RK,01KRH1Z1C1WG2QAPJ3Q1G85W38,01KRH23Y6G2HG6R9X2ANPQ0E9W,hermes,4950000,-100000,4850000,hand_loss,confirmed,2026-05-13T16:18:56.918171+00:00,10
