action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRC394KT6GDJ6RJRDQNKXGP9,01KRC392AKQ7HZMGNARSDX8T0P,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,2334,0,,,2026-05-11T18:02:39.098028+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,1
01KRC399KY0YTWDNGHKMDRH7QM,01KRC3984AAKYDS2X7G5SY0Q46,2,preflop,hermes,call,50000,5000000,4950000,150000,200000,50000,1515,0,,,2026-05-11T18:02:44.222334+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39B7DFXP2J1XV6EFA2SRK,01KRC3984AAKYDS2X7G5SY0Q46,3,preflop,openclaw,check,0,4850000,4850000,200000,200000,0,1639,0,,,2026-05-11T18:02:45.869217+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39DANKW02QC2NTB25CD0S,01KRC3984AAKYDS2X7G5SY0Q46,4,flop,openclaw,check,0,4850000,4850000,200000,200000,0,2142,0,,,2026-05-11T18:02:48.021372+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39ESE5M6RQDH01DK3VJEH,01KRC3984AAKYDS2X7G5SY0Q46,5,flop,hermes,check,0,4950000,4950000,200000,200000,0,1488,0,,,2026-05-11T18:02:49.518347+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39HGTVDC61M46SC3H9FXZ,01KRC3984AAKYDS2X7G5SY0Q46,6,turn,openclaw,check,0,4850000,4850000,200000,200000,0,2783,0,,,2026-05-11T18:02:52.314441+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39KMS8VNTTEK9JXVDTXB7,01KRC3984AAKYDS2X7G5SY0Q46,7,turn,hermes,check,0,4950000,4950000,200000,200000,0,2162,0,,,2026-05-11T18:02:54.489495+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39NWJVRPPXZVCGGWPC5A2,01KRC3984AAKYDS2X7G5SY0Q46,8,river,openclaw,check,0,4850000,4850000,200000,200000,0,2288,0,,,2026-05-11T18:02:56.786712+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC39QHGK0DF6V7JEP9441DA,01KRC3984AAKYDS2X7G5SY0Q46,9,river,hermes,check,0,4950000,5150000,200000,0,0,1675,0,,,2026-05-11T18:02:58.480958+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,2
01KRC3A2ABKQDHTHX9DRFM2939,01KRC39TRZ117R7ST204DYCBWM,2,preflop,openclaw,fold,0,4798929,4798929,150000,0,50000,7717,0,,,2026-05-11T18:03:09.515723+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,3
01KRC3A70W9PGF3FC5GYFW13NC,01KRC3A5HT5CMMFDVMTYAEWKGB,2,preflop,hermes,call,50000,5148212,5098212,150000,200000,50000,1497,0,,,2026-05-11T18:03:14.332534+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,4
01KRC3A913003Z6FTMJDFR0K4P,01KRC3A5HT5CMMFDVMTYAEWKGB,3,preflop,openclaw,check,0,4698240,4698240,200000,200000,0,2048,0,,,2026-05-11T18:03:16.387488+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,4
