settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRC3952ACA3XSV6M1336E2VF,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AKQ7HZMGNARSDX8T0P,hermes,5000000,50000,5050000,hand_win,confirmed,2026-05-11T18:02:39.562918+00:00,1
01KRC3952BNCFMRDZF1MAWQ09X,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AKQ7HZMGNARSDX8T0P,openclaw,5000000,-50000,4950000,hand_loss,confirmed,2026-05-11T18:02:39.563673+00:00,1
01KRC39R2DKEQTXNR7TZ3TGT46,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984AAKYDS2X7G5SY0Q46,hermes,5050000,100000,5150000,hand_win,confirmed,2026-05-11T18:02:59.021330+00:00,2
01KRC39R2C38C76NZ7GCC9MRMK,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984AAKYDS2X7G5SY0Q46,openclaw,4950000,-100000,4850000,hand_loss,confirmed,2026-05-11T18:02:59.020953+00:00,2
01KRC3A2TRF5W7FCPKA3D4WZWW,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39TRZ117R7ST204DYCBWM,hermes,5150000,50000,5200000,hand_win,confirmed,2026-05-11T18:03:10.040697+00:00,3
01KRC3A2TSAFHVZXK7EMK4XW2M,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39TRZ117R7ST204DYCBWM,openclaw,4850000,-50000,4800000,hand_loss,confirmed,2026-05-11T18:03:10.041029+00:00,3
01KRC3AKDN29YNR60VF4BP1SVH,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3A5HT5CMMFDVMTYAEWKGB,hermes,5200000,-100000,5100000,hand_loss,confirmed,2026-05-11T18:03:27.029819+00:00,4
01KRC3AKDN2B5D9VQMB1AAC113,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3A5HT5CMMFDVMTYAEWKGB,openclaw,4800000,100000,4900000,hand_win,confirmed,2026-05-11T18:03:27.029507+00:00,4
01KRC3ARHVSCMVE4R9X9TQCCAB,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AP4KAHCPYCXPGHE09K53,hermes,5100000,50000,5150000,hand_win,confirmed,2026-05-11T18:03:32.283575+00:00,5
01KRC3ARHWPD96PD3Z90JMFB79,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AP4KAHCPYCXPGHE09K53,openclaw,4900000,-50000,4850000,hand_loss,confirmed,2026-05-11T18:03:32.284266+00:00,5
01KRC3B78R39P8R7CKMVDS6Z2D,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AV6YAX2NW67FY01J1MHX,hermes,5150000,-50000,5100000,hand_loss,confirmed,2026-05-11T18:03:47.352048+00:00,6
01KRC3B78QV2YS5Q6DBB7H9821,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AV6YAX2NW67FY01J1MHX,openclaw,4850000,50000,4900000,hand_win,confirmed,2026-05-11T18:03:47.351491+00:00,6
