match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3910GQPDAF4120WXRSEAZ,,,hermes,match_start,5000000,0,5000000,2026-05-11T18:02:35.408389+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3917FE8J6V66Q70KS75A5,,,openclaw,match_start,5000000,0,5000000,2026-05-11T18:02:35.631963+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AN9H1B0JQXPKJB7K6N,01KRC392AKQ7HZMGNARSDX8T0P,1,hermes,hand_start,5000000,0,5000000,2026-05-11T18:02:36.757869+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392APT5BS9QH6KBEQ8R2B,01KRC392AKQ7HZMGNARSDX8T0P,1,openclaw,hand_start,5000000,0,5000000,2026-05-11T18:02:36.758264+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC396PXBDKRQ8FPHCSCKQKK,01KRC392AKQ7HZMGNARSDX8T0P,1,hermes,hand_end,5050000,0,5050000,2026-05-11T18:02:41.245129+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC396Q0D7Z0Z2GQVVNP6QZZ,01KRC392AKQ7HZMGNARSDX8T0P,1,openclaw,hand_end,4950000,0,4950000,2026-05-11T18:02:41.248319+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984CQ26BSSAAK7GFAWQQ,01KRC3984AAKYDS2X7G5SY0Q46,2,hermes,hand_start,5050000,0,5050000,2026-05-11T18:02:42.700685+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984D5RG0008212T0CNAS,01KRC3984AAKYDS2X7G5SY0Q46,2,openclaw,hand_start,4950000,0,4950000,2026-05-11T18:02:42.701097+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39SD1VAE9CMJ9FMPKQHAH,01KRC3984AAKYDS2X7G5SY0Q46,2,hermes,hand_end,5150000,1191,5148809,2026-05-11T18:03:00.385151+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39SD5G8CWGVN8VKWDVS2M,01KRC3984AAKYDS2X7G5SY0Q46,2,openclaw,hand_end,4850000,823,4849177,2026-05-11T18:03:00.389408+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39TS137CP95G6BRWFKKAX,01KRC39TRZ117R7ST204DYCBWM,3,hermes,hand_start,5150000,1191,5148809,2026-05-11T18:03:01.793362+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39TS1QQAC8Q5WDTAW8CJ6,01KRC39TRZ117R7ST204DYCBWM,3,openclaw,hand_start,4850000,1071,4848929,2026-05-11T18:03:01.793916+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3A45ZWGT2KNR3S8Q3EZE1,01KRC39TRZ117R7ST204DYCBWM,3,hermes,hand_end,5200000,1788,5198212,2026-05-11T18:03:11.423242+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3A462D1FAB6BFNBJ7P3G1,01KRC39TRZ117R7ST204DYCBWM,3,openclaw,hand_end,4800000,1760,4798240,2026-05-11T18:03:11.426713+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3A5HVTRVDKM9WGQFV98BV,01KRC3A5HT5CMMFDVMTYAEWKGB,4,hermes,hand_start,5200000,1788,5198212,2026-05-11T18:03:12.827812+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3A5HWBPKM8V1QX0N7AQ4B,01KRC3A5HT5CMMFDVMTYAEWKGB,4,openclaw,hand_start,4800000,1760,4798240,2026-05-11T18:03:12.828395+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AMRK2HGK8WX81T3THYVT,01KRC3A5HT5CMMFDVMTYAEWKGB,4,hermes,hand_end,5100000,3912,5096088,2026-05-11T18:03:28.403268+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AMRRDXW065WCSW47R8CW,01KRC3A5HT5CMMFDVMTYAEWKGB,4,openclaw,hand_end,4900000,2817,4897183,2026-05-11T18:03:28.408340+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AP4NMZP0EQHNBWNQSKRH,01KRC3AP4KAHCPYCXPGHE09K53,5,hermes,hand_start,5100000,3912,5096088,2026-05-11T18:03:29.813903+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AP4P2215X8BH6B301BM2,01KRC3AP4KAHCPYCXPGHE09K53,5,openclaw,hand_start,4900000,3130,4896870,2026-05-11T18:03:29.814328+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3ASV6CRFXPC6Z4QBZDSE3,01KRC3AP4KAHCPYCXPGHE09K53,5,hermes,hand_end,5150000,3912,5146088,2026-05-11T18:03:33.606579+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3ASV9W8880G73GFPJCEMC,01KRC3AP4KAHCPYCXPGHE09K53,5,openclaw,hand_end,4850000,3130,4846870,2026-05-11T18:03:33.609795+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AV6Z8301MBXHNV9VGZ04,01KRC3AV6YAX2NW67FY01J1MHX,6,hermes,hand_start,5150000,3912,5146088,2026-05-11T18:03:35.007819+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3AV70T9YAT4NBP5PX0BEA,01KRC3AV6YAX2NW67FY01J1MHX,6,openclaw,hand_start,4850000,3130,4846870,2026-05-11T18:03:35.008274+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3B8V49XRJ9H3N8736SZRY,01KRC3AV6YAX2NW67FY01J1MHX,6,hermes,hand_end,5100000,4512,5095488,2026-05-11T18:03:48.964553+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3B8V556Z3BGG8FS40CHD7,01KRC3AV6YAX2NW67FY01J1MHX,6,openclaw,hand_end,4900000,3513,4896487,2026-05-11T18:03:48.965927+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3BA6DJ9EEJ2HN7YVZJ8VW,01KRC3BA6CPHH6XF0H4H7WBDAP,7,hermes,hand_start,5100000,4512,5095488,2026-05-11T18:03:50.350089+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3BA6FFQGYCP99VDNYMVAR,01KRC3BA6CPHH6XF0H4H7WBDAP,7,openclaw,hand_start,4900000,3513,4896487,2026-05-11T18:03:50.351497+00:00
01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3BCYTXA90YX7NQR8GJ8NR,01KRC3BA6CPHH6XF0H4H7WBDAP,7,hermes,hand_end,5150000,4512,5145488,2026-05-11T18:03:53.178885+00:00
