snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRC3910GQPDAF4120WXRSEAZ,01KRC390KG1QTZ1RR9M7Q6M81E,,hermes,match_start,5000000,0,5000000,2026-05-11T18:02:35.408389+00:00,
01KRC3917FE8J6V66Q70KS75A5,01KRC390KG1QTZ1RR9M7Q6M81E,,openclaw,match_start,5000000,0,5000000,2026-05-11T18:02:35.631963+00:00,
01KRC392AN9H1B0JQXPKJB7K6N,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AKQ7HZMGNARSDX8T0P,hermes,hand_start,5000000,0,5000000,2026-05-11T18:02:36.757869+00:00,1
01KRC392APT5BS9QH6KBEQ8R2B,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AKQ7HZMGNARSDX8T0P,openclaw,hand_start,5000000,0,5000000,2026-05-11T18:02:36.758264+00:00,1
01KRC396PXBDKRQ8FPHCSCKQKK,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AKQ7HZMGNARSDX8T0P,hermes,hand_end,5050000,0,5050000,2026-05-11T18:02:41.245129+00:00,1
01KRC396Q0D7Z0Z2GQVVNP6QZZ,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC392AKQ7HZMGNARSDX8T0P,openclaw,hand_end,4950000,0,4950000,2026-05-11T18:02:41.248319+00:00,1
01KRC3984CQ26BSSAAK7GFAWQQ,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984AAKYDS2X7G5SY0Q46,hermes,hand_start,5050000,0,5050000,2026-05-11T18:02:42.700685+00:00,2
01KRC3984D5RG0008212T0CNAS,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984AAKYDS2X7G5SY0Q46,openclaw,hand_start,4950000,0,4950000,2026-05-11T18:02:42.701097+00:00,2
01KRC39SD1VAE9CMJ9FMPKQHAH,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984AAKYDS2X7G5SY0Q46,hermes,hand_end,5150000,1191,5148809,2026-05-11T18:03:00.385151+00:00,2
01KRC39SD5G8CWGVN8VKWDVS2M,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC3984AAKYDS2X7G5SY0Q46,openclaw,hand_end,4850000,823,4849177,2026-05-11T18:03:00.389408+00:00,2
01KRC39TS137CP95G6BRWFKKAX,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39TRZ117R7ST204DYCBWM,hermes,hand_start,5150000,1191,5148809,2026-05-11T18:03:01.793362+00:00,3
01KRC39TS1QQAC8Q5WDTAW8CJ6,01KRC390KG1QTZ1RR9M7Q6M81E,01KRC39TRZ117R7ST204DYCBWM,openclaw,hand_start,4850000,1071,4848929,2026-05-11T18:03:01.793916+00:00,3
