match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRBW350SJSXD3WFP768NDXB3,01KRBW359JV58FZGGXGQDTPT6G,,,hermes,match_start,5000000,0,5000000,2026-05-11T15:57:03.154338+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW35FF2SJ8F64YD5KJ1H8X,,,openclaw,match_start,5000000,0,5000000,2026-05-11T15:57:03.343806+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW36FDZPN8JV8YK4F74697,01KRBW36F87THP1ZP636YAZ6XJ,1,hermes,hand_start,5000000,0,5000000,2026-05-11T15:57:04.365103+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW36FE0J20FR4SYZ0A1B8S,01KRBW36F87THP1ZP636YAZ6XJ,1,openclaw,hand_start,5000000,0,5000000,2026-05-11T15:57:04.366065+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3B4DY8PR1DC7C415PGCP,01KRBW36F87THP1ZP636YAZ6XJ,1,hermes,hand_end,5050000,0,5050000,2026-05-11T15:57:09.133085+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3B4GCF6G3HAJCZJS7AMT,01KRBW36F87THP1ZP636YAZ6XJ,1,openclaw,hand_end,4950000,0,4950000,2026-05-11T15:57:09.136311+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3CFGS2DASN8522P25WGB,01KRBW3CFEYS79YTY66KXBGK23,2,hermes,hand_start,5050000,0,5050000,2026-05-11T15:57:10.512451+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3CFGGPNASTC9JFJ0AH77,01KRBW3CFEYS79YTY66KXBGK23,2,openclaw,hand_start,4950000,0,4950000,2026-05-11T15:57:10.512913+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3SYAQGM8P8JP9JNTJH54,01KRBW3CFEYS79YTY66KXBGK23,2,hermes,hand_end,5150000,715,5149285,2026-05-11T15:57:24.298709+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3SYEZ706JE78B15FT8RS,01KRBW3CFEYS79YTY66KXBGK23,2,openclaw,hand_end,4850000,1736,4848264,2026-05-11T15:57:24.302647+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3V9TCXGCMZYW5HVZQG5Z,01KRBW3V9MB9S9BMYXT00BNEYF,3,hermes,hand_start,5150000,715,5149285,2026-05-11T15:57:25.690345+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW3V9VGAT1G5SQ7KFHQ74Q,01KRBW3V9MB9S9BMYXT00BNEYF,3,openclaw,hand_start,4850000,1736,4848264,2026-05-11T15:57:25.692050+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW40EB5M0ZA370W1MK00CS,01KRBW3V9MB9S9BMYXT00BNEYF,3,hermes,hand_end,5200000,715,5199285,2026-05-11T15:57:30.955456+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW40EHDCQ9DHGCRZ1NZFJ9,01KRBW3V9MB9S9BMYXT00BNEYF,3,openclaw,hand_end,4800000,5600,4794400,2026-05-11T15:57:30.961185+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW41T79A0EPMBB9HQZNMGZ,01KRBW41T3F11PM30W3Z1EZ5NW,4,hermes,hand_start,5200000,715,5199285,2026-05-11T15:57:32.359497+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW41T9R05BJ2PJNJHGG9SE,01KRBW41T3F11PM30W3Z1EZ5NW,4,openclaw,hand_start,4800000,5600,4794400,2026-05-11T15:57:32.361076+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW516Y8HCWZSGZ25STDCPS,01KRBW41T3F11PM30W3Z1EZ5NW,4,hermes,hand_end,5600000,2815,5597185,2026-05-11T15:58:04.510029+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW5171AG4TCRKDE8X6EYN4,01KRBW41T3F11PM30W3Z1EZ5NW,4,openclaw,hand_end,4400000,22038,4377962,2026-05-11T15:58:04.513586+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW52J2KCR7CQ4AE4V0H3V1,01KRBW52J1TPZ6271FZ65KKP9D,5,hermes,hand_start,5600000,2815,5597185,2026-05-11T15:58:05.890618+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW52J39K6A3AH0NPHCKVJH,01KRBW52J1TPZ6271FZ65KKP9D,5,openclaw,hand_start,4400000,22038,4377962,2026-05-11T15:58:05.891683+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW5A0Z1G63HBFYD5NA00VC,01KRBW52J1TPZ6271FZ65KKP9D,5,hermes,hand_end,5500000,2815,5497185,2026-05-11T15:58:13.535046+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW5A12FPB0YD32WRVNKMVG,01KRBW52J1TPZ6271FZ65KKP9D,5,openclaw,hand_end,4500000,24894,4475106,2026-05-11T15:58:13.538034+00:00
01KRBW350SJSXD3WFP768NDXB3,01KRBW5BCCHT3J4E86P4ZQBTSG,01KRBW5BC8GZP8WN8MA6A775YM,6,hermes,hand_start,5500000,2815,5497185,2026-05-11T15:58:14.924576+00:00
