action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRBW39GEVSTBTFKRVCAXCJDJ,01KRBW36F87THP1ZP636YAZ6XJ,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,3098,0,,,2026-05-11T15:57:07.470326+00:00,01KRBW350SJSXD3WFP768NDXB3,1
01KRBW3GGGN16BEQRAEHJYEPBP,01KRBW3CFEYS79YTY66KXBGK23,2,preflop,hermes,raise,200000,5000000,4850000,150000,300000,50000,4120,0,,,2026-05-11T15:57:14.640215+00:00,01KRBW350SJSXD3WFP768NDXB3,2
01KRBW3R3GKAEQTAVPXK4SGXSK,01KRBW3CFEYS79YTY66KXBGK23,3,preflop,openclaw,fold,0,4850000,4850000,300000,0,100000,7764,0,,repaired-action: no_json_object_found,2026-05-11T15:57:22.416810+00:00,01KRBW350SJSXD3WFP768NDXB3,2
01KRBW3YMVEGKM69AJ9T9K5PN0,01KRBW3V9MB9S9BMYXT00BNEYF,2,preflop,openclaw,fold,0,4798264,4798264,150000,0,50000,3414,0,,,2026-05-11T15:57:29.115922+00:00,01KRBW350SJSXD3WFP768NDXB3,3
01KRBW43SKA7PPA0F0F69PBCKN,01KRBW41T3F11PM30W3Z1EZ5NW,2,preflop,hermes,raise,200000,5149285,4999285,150000,300000,50000,2018,0,,,2026-05-11T15:57:34.387619+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4C7DBNYYR5MA0N18EET4,01KRBW41T3F11PM30W3Z1EZ5NW,3,preflop,openclaw,call,100000,4694400,4594400,300000,400000,100000,8621,0,,repaired-action: schema_validation_failed,2026-05-11T15:57:43.021900+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4FZKA0QMTEVCZSVPN9ZX,01KRBW41T3F11PM30W3Z1EZ5NW,4,flop,openclaw,check,0,4594400,4594400,400000,400000,0,3832,0,,,2026-05-11T15:57:46.867298+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4JA8P2G5EY80FJZY1K83,01KRBW41T3F11PM30W3Z1EZ5NW,5,flop,hermes,raise,200000,4999285,4799285,400000,600000,0,2376,0,,,2026-05-11T15:57:49.256096+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4PPK9Q8GFVWYVEK6960M,01KRBW41T3F11PM30W3Z1EZ5NW,6,flop,openclaw,call,200000,4594400,4394400,600000,800000,200000,4478,0,,,2026-05-11T15:57:53.747085+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4T9Z07YS2AJCQGT2JJ10,01KRBW41T3F11PM30W3Z1EZ5NW,7,turn,openclaw,check,0,4394400,4394400,800000,800000,0,3677,0,,,2026-05-11T15:57:57.439507+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4VSVABDZN0WXME2YG1XJ,01KRBW41T3F11PM30W3Z1EZ5NW,8,turn,hermes,raise,400000,4799285,4399285,800000,1200000,0,1516,0,,,2026-05-11T15:57:58.971209+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW4ZF4QSWCQWH078EJK9ZB,01KRBW41T3F11PM30W3Z1EZ5NW,9,turn,openclaw,fold,0,4394400,4394400,1200000,0,400000,3739,0,,,2026-05-11T15:58:02.724758+00:00,01KRBW350SJSXD3WFP768NDXB3,4
01KRBW568VTATM4G9ZXTA04HEA,01KRBW52J1TPZ6271FZ65KKP9D,2,preflop,openclaw,raise,200000,4327962,4177962,150000,300000,50000,3792,0,,,2026-05-11T15:58:09.692034+00:00,01KRBW350SJSXD3WFP768NDXB3,5
01KRBW585V7K5BH0ETJ1P50TQP,01KRBW52J1TPZ6271FZ65KKP9D,3,preflop,hermes,fold,0,5497185,5497185,300000,0,100000,1940,0,,,2026-05-11T15:58:11.643314+00:00,01KRBW350SJSXD3WFP768NDXB3,5
