match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRH534FHJZFJFV282Q4FQET2,01KRH535YTAY90MH90MF63C56E,1,2026-05-13T17:10:33.178083+00:00,2026-05-13T17:11:02.819722+00:00,openclaw,hermes,showdown,400000,8,0,5556,3624.125,4,4,0,200000,-200000
01KRH534FHJZFJFV282Q4FQET2,01KRH545J35WV8H80TJQYHKM31,2,2026-05-13T17:11:05.539593+00:00,2026-05-13T17:11:32.710322+00:00,hermes,hermes,fold,500000,5,0,11546,5321.0,2,3,0,250000,-250000
01KRH534FHJZFJFV282Q4FQET2,01KRH552NQZM2JXVYN3QVZH6RE,3,2026-05-13T17:11:35.351751+00:00,2026-05-13T17:11:40.215424+00:00,openclaw,hermes,fold,100000,1,0,4472,4472.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH55A0DN7ESP8T8HD3XTTVB,4,2026-05-13T17:11:42.861839+00:00,2026-05-13T17:11:45.522365+00:00,hermes,openclaw,fold,100000,1,0,2274,2274.0,1,0,0,-50000,50000
01KRH534FHJZFJFV282Q4FQET2,01KRH55F73HMXT3KE5TEQA5TDR,5,2026-05-13T17:11:48.195674+00:00,2026-05-13T17:11:52.625949+00:00,openclaw,hermes,fold,100000,1,0,4050,4050.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH55P3Z60AHZZGZTR75MGKT,6,2026-05-13T17:11:55.263069+00:00,2026-05-13T17:11:57.883986+00:00,hermes,openclaw,fold,100000,1,0,2241,2241.0,1,0,0,-50000,50000
01KRH534FHJZFJFV282Q4FQET2,01KRH55V8QK36XHJF4ZTRDY2TC,7,2026-05-13T17:12:00.535200+00:00,2026-05-13T17:12:32.070968+00:00,openclaw,openclaw,showdown,800000,9,0,5844,3433.777777777778,5,4,0,-400000,400000
01KRH534FHJZFJFV282Q4FQET2,01KRH56WQPAPNGKDPQ10HZS0NB,8,2026-05-13T17:12:34.806494+00:00,2026-05-13T17:13:05.382896+00:00,hermes,openclaw,showdown,1200000,9,0,4451,3325.3333333333335,5,4,0,-600000,600000
01KRH534FHJZFJFV282Q4FQET2,01KRH57X8DF9XBKQ5ZVB7345ZQ,9,2026-05-13T17:13:08.109331+00:00,2026-05-13T17:13:12.262473+00:00,openclaw,hermes,fold,100000,1,0,3748,3748.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH583WZ0HTDZRE57V75N0CW,10,2026-05-13T17:13:14.911448+00:00,2026-05-13T17:13:34.891091+00:00,hermes,openclaw,fold,500000,6,0,5438,3228.3333333333335,3,3,0,-250000,250000
01KRH534FHJZFJFV282Q4FQET2,01KRH58T12D55ATQAHHASRKCVN,11,2026-05-13T17:13:37.570325+00:00,2026-05-13T17:14:01.810866+00:00,openclaw,openclaw,showdown,400000,8,0,4346,2947.875,4,4,0,-200000,200000
01KRH534FHJZFJFV282Q4FQET2,01KRH59MB6Q5MA46CB4PZSBDVQ,12,2026-05-13T17:14:04.518350+00:00,2026-05-13T17:14:25.541835+00:00,hermes,hermes,showdown,7989110,6,0,4771,3400.3333333333335,3,3,0,3994555,-3994555
01KRH534FHJZFJFV282Q4FQET2,01KRH5ABG14HJFKTCFK4QXDNBZ,13,2026-05-13T17:14:28.225345+00:00,2026-05-13T17:14:32.739999+00:00,openclaw,hermes,fold,100000,1,0,4101,4101.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5AJG0CRC6068ZVQX2PZVK,14,2026-05-13T17:14:35.392829+00:00,2026-05-13T17:15:16.477585+00:00,hermes,openclaw,showdown,200000,8,0,17774,5051.875,4,4,0,-100000,100000
01KRH534FHJZFJFV282Q4FQET2,01KRH5BZRQ11S6EBYVRYFYFKCH,15,2026-05-13T17:15:21.751769+00:00,2026-05-13T17:15:34.199277+00:00,openclaw,hermes,fold,200000,4,0,4014,2971.0,2,2,0,100000,-100000
01KRH534FHJZFJFV282Q4FQET2,01KRH5CEHG96WT87RYEDX0YBYT,16,2026-05-13T17:15:36.880159+00:00,2026-05-13T17:15:39.622922+00:00,hermes,openclaw,fold,100000,1,0,2329,2329.0,1,0,0,-50000,50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5CKZASMSV538VARR1JFWZ,17,2026-05-13T17:15:42.442093+00:00,2026-05-13T17:15:48.337385+00:00,openclaw,hermes,fold,100000,1,0,5409,5409.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5CWBVNRAZTSWPGBFGWQ8T,18,2026-05-13T17:15:51.035496+00:00,2026-05-13T17:15:53.796028+00:00,hermes,openclaw,fold,100000,1,0,2366,2366.0,1,0,0,-50000,50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5D1M87BAT1EXS10AMGAXD,19,2026-05-13T17:15:56.424176+00:00,2026-05-13T17:16:00.720205+00:00,openclaw,hermes,fold,100000,1,0,3919,3919.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5D8DY035T1ED6HDHT4ES6,20,2026-05-13T17:16:03.390223+00:00,2026-05-13T17:16:22.982472+00:00,hermes,hermes,fold,400000,5,0,5491,3792.2,2,3,0,200000,-200000
01KRH534FHJZFJFV282Q4FQET2,01KRH5DY7R64XATK3EQ7NS5SRK,21,2026-05-13T17:16:25.720646+00:00,2026-05-13T17:16:29.901692+00:00,openclaw,hermes,fold,100000,1,0,3781,3781.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5E5125VATZB4D8AT1SKSN,22,2026-05-13T17:16:32.674126+00:00,2026-05-13T17:17:05.382581+00:00,hermes,openclaw,showdown,400000,8,0,11066,3996.5,4,4,0,-200000,200000
01KRH534FHJZFJFV282Q4FQET2,01KRH5F7HZXT0XE0BJ355F7Y83,23,2026-05-13T17:17:08.031735+00:00,2026-05-13T17:17:35.438179+00:00,openclaw,openclaw,showdown,900000,8,0,4729,3341.625,4,4,0,-450000,450000
01KRH534FHJZFJFV282Q4FQET2,01KRH5G4X2XQMN0D1FPBQBT521,24,2026-05-13T17:17:38.082406+00:00,2026-05-13T17:17:40.739198+00:00,hermes,openclaw,fold,100000,1,0,2270,2270.0,1,0,0,-50000,50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5GA43M4YVHKQ6PDPQ43T0,25,2026-05-13T17:17:43.427038+00:00,2026-05-13T17:18:15.993719+00:00,openclaw,openclaw,showdown,400000,8,0,9519,3992.375,4,4,0,-200000,200000
01KRH534FHJZFJFV282Q4FQET2,01KRH5HCQD9A80AEZ35ER9Q7M7,26,2026-05-13T17:18:18.861281+00:00,2026-05-13T17:18:21.622020+00:00,hermes,openclaw,fold,100000,1,0,2324,2324.0,1,0,0,-50000,50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5HJJHACXYJSGSEA0A9ATX,27,2026-05-13T17:18:24.850028+00:00,2026-05-13T17:18:29.340388+00:00,openclaw,hermes,fold,100000,1,0,4063,4063.0,0,1,0,50000,-50000
01KRH534FHJZFJFV282Q4FQET2,01KRH5HSPNCFK0S5DSVH6QPAPR,28,2026-05-13T17:18:32.149684+00:00,2026-05-13T17:18:38.853719+00:00,hermes,hermes,fold,200000,2,0,3996,3068.0,1,1,0,100000,-100000
