action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRH53AEAXAVFFKPF9RBZ3ESW,01KRH535YTAY90MH90MF63C56E,2,preflop,openclaw,raise,200000,4950000,4800000,150000,300000,50000,4584,0,,,2026-05-13T17:10:37.771019+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH53D0VJ8BM1D91WCWWX5E6,01KRH535YTAY90MH90MF63C56E,3,preflop,hermes,call,100000,4900000,4800000,300000,400000,100000,2622,0,,,2026-05-13T17:10:40.411891+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH53F6JRRXYSWFKD4KACYH3,01KRH535YTAY90MH90MF63C56E,4,flop,hermes,check,0,4800000,4800000,400000,400000,0,2219,0,,,2026-05-13T17:10:42.642310+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH53JZB0PRMMNREHAVAQXNR,01KRH535YTAY90MH90MF63C56E,5,flop,openclaw,check,0,4800000,4800000,400000,400000,0,3853,0,,,2026-05-13T17:10:46.507985+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH53N7T7Y6QW3T1HVKVGSPF,01KRH535YTAY90MH90MF63C56E,6,turn,hermes,check,0,4800000,4800000,400000,400000,0,2308,0,,,2026-05-13T17:10:48.826598+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH53TMA5EAFGYT5WWWGSE69,01KRH535YTAY90MH90MF63C56E,7,turn,openclaw,check,0,4800000,4800000,400000,400000,0,5500,0,,,2026-05-13T17:10:54.346837+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH53WY59MVNRS9AFZRGPDW5,01KRH535YTAY90MH90MF63C56E,8,river,hermes,check,0,4800000,4800000,400000,400000,0,2351,0,,,2026-05-13T17:10:56.709026+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH542C6G2V2PSAA84K51S79,01KRH535YTAY90MH90MF63C56E,9,river,openclaw,check,0,4800000,4800000,400000,0,0,5556,0,,,2026-05-13T17:11:02.278722+00:00,01KRH534FHJZFJFV282Q4FQET2,1
01KRH547K7PZ8J53P3K3K8DB3R,01KRH545J35WV8H80TJQYHKM31,2,preflop,hermes,raise,250000,5147475,4947475,150000,350000,50000,2070,0,,,2026-05-13T17:11:07.623718+00:00,01KRH534FHJZFJFV282Q4FQET2,2
01KRH54BJHFE9VZ3PSCDMYT0DP,01KRH545J35WV8H80TJQYHKM31,3,preflop,openclaw,call,150000,4697474,4547474,350000,500000,150000,4063,0,,,2026-05-13T17:11:11.697545+00:00,01KRH534FHJZFJFV282Q4FQET2,2
01KRH54H2X1RSQXV0XNTMDP53Z,01KRH545J35WV8H80TJQYHKM31,4,flop,openclaw,check,0,4547474,4547474,500000,500000,0,5633,0,,,2026-05-13T17:11:17.341215+00:00,01KRH534FHJZFJFV282Q4FQET2,2
01KRH54MA6RDNVHZ0ATW04DBE1,01KRH545J35WV8H80TJQYHKM31,5,flop,hermes,raise,250000,4947475,4697475,500000,750000,0,3293,0,,,2026-05-13T17:11:20.646233+00:00,01KRH534FHJZFJFV282Q4FQET2,2
01KRH54ZKAGG0NR7STQGD4B5TZ,01KRH545J35WV8H80TJQYHKM31,6,flop,openclaw,fold,0,4547474,4547474,750000,0,250000,11546,0,,repaired-action: no_json_object_found,2026-05-13T17:11:32.202225+00:00,01KRH534FHJZFJFV282Q4FQET2,2
01KRH5571TRRBH936FCGPK4K3F,01KRH552NQZM2JXVYN3QVZH6RE,2,preflop,openclaw,fold,0,4487792,4487792,150000,0,50000,4472,0,,,2026-05-13T17:11:39.834138+00:00,01KRH534FHJZFJFV282Q4FQET2,3
01KRH55C7WXSN0V9GX4V8RFDR1,01KRH55A0DN7ESP8T8HD3XTTVB,2,preflop,hermes,fold,0,5434860,5434860,150000,0,50000,2274,0,,,2026-05-13T17:11:45.148141+00:00,01KRH534FHJZFJFV282Q4FQET2,4
01KRH55K62E78BVQA0YCFEVFMN,01KRH55F73HMXT3KE5TEQA5TDR,2,preflop,openclaw,fold,0,4479154,4479154,150000,0,50000,4050,0,,,2026-05-13T17:11:52.258116+00:00,01KRH534FHJZFJFV282Q4FQET2,5
01KRH55RAAMZD4V4E5W5MX6VHV,01KRH55P3Z60AHZZGZTR75MGKT,2,preflop,hermes,fold,0,5432365,5432365,150000,0,50000,2241,0,,,2026-05-13T17:11:57.514110+00:00,01KRH534FHJZFJFV282Q4FQET2,6
01KRH55ZGH6Y5MD0HQR3KB8VM0,01KRH55V8QK36XHJF4ZTRDY2TC,2,preflop,openclaw,raise,200000,4479154,4329154,150000,300000,50000,4335,0,,,2026-05-13T17:12:04.881762+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56204Q62FM8WN34JYK4KW,01KRH55V8QK36XHJF4ZTRDY2TC,3,preflop,hermes,call,100000,5332365,5232365,300000,400000,100000,2537,0,,,2026-05-13T17:12:07.428555+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH5645QXB6Q33YQ7BF9S4BZ,01KRH55V8QK36XHJF4ZTRDY2TC,4,flop,hermes,check,0,5232365,5232365,400000,400000,0,2216,0,,,2026-05-13T17:12:09.655480+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH568W2A49F4F60HKYW2RR3,01KRH55V8QK36XHJF4ZTRDY2TC,5,flop,openclaw,raise,200000,4329154,4129154,400000,600000,0,4797,0,,,2026-05-13T17:12:14.466875+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56B2Z9R2GW6YGZXS5WBCS,01KRH55V8QK36XHJF4ZTRDY2TC,6,flop,hermes,call,200000,5232365,5032365,600000,800000,200000,2253,0,,,2026-05-13T17:12:16.735372+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56D5M9AF1BPMB6E6A9CS1,01KRH55V8QK36XHJF4ZTRDY2TC,7,turn,hermes,check,0,5032365,5032365,800000,800000,0,2117,0,,,2026-05-13T17:12:18.868275+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56HGZ3HY21G65G305BFDT,01KRH55V8QK36XHJF4ZTRDY2TC,8,turn,openclaw,check,0,4129154,4129154,800000,800000,0,4446,0,,,2026-05-13T17:12:23.327112+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56KV4E9NE4HQ982SHV5RB,01KRH55V8QK36XHJF4ZTRDY2TC,9,river,hermes,check,0,5032365,5032365,800000,800000,0,2359,0,,,2026-05-13T17:12:25.700625+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56SJDGZ5AFZAJGAZR4XCX,01KRH55V8QK36XHJF4ZTRDY2TC,10,river,openclaw,check,0,4129154,4929154,800000,0,0,5844,0,,,2026-05-13T17:12:31.565844+00:00,01KRH534FHJZFJFV282Q4FQET2,7
01KRH56ZNWNHQ6ZK2FN41E052J,01KRH56WQPAPNGKDPQ10HZS0NB,2,preflop,hermes,raise,250000,4972255,4772255,150000,350000,50000,2999,0,,,2026-05-13T17:12:37.820871+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH573W8FEPYQBPKM5WEGHW0,01KRH56WQPAPNGKDPQ10HZS0NB,3,preflop,openclaw,raise,600000,4819156,4319156,350000,850000,150000,4291,0,,,2026-05-13T17:12:42.120576+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH576TNYHGTG5FXH9S8YQGM,01KRH56WQPAPNGKDPQ10HZS0NB,4,preflop,hermes,call,350000,4772255,4422255,850000,1200000,350000,3011,0,,,2026-05-13T17:12:45.141482+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH57ASDCNW6NZF7G4YS6JGC,01KRH56WQPAPNGKDPQ10HZS0NB,5,flop,openclaw,check,0,4319156,4319156,1200000,1200000,0,4041,0,,,2026-05-13T17:12:49.197756+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH57D6G0XFCMWRER3X057D7,01KRH56WQPAPNGKDPQ10HZS0NB,6,flop,hermes,check,0,4422255,4422255,1200000,1200000,0,2453,0,,,2026-05-13T17:12:51.664930+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH57H9QDR4JRMN53BA7R4W2,01KRH56WQPAPNGKDPQ10HZS0NB,7,turn,openclaw,check,0,4319156,4319156,1200000,1200000,0,4185,0,,,2026-05-13T17:12:55.863710+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH57KGPQ6WE3R8SFGT0TSA3,01KRH56WQPAPNGKDPQ10HZS0NB,8,turn,hermes,check,0,4422255,4422255,1200000,1200000,0,2258,0,,,2026-05-13T17:12:58.134981+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH57QW64KYCMZZ7FTSMMSED,01KRH56WQPAPNGKDPQ10HZS0NB,9,river,openclaw,check,0,4319156,4319156,1200000,1200000,0,4451,0,,,2026-05-13T17:13:02.599030+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH57T2QH564WV3XN06P5R4W,01KRH56WQPAPNGKDPQ10HZS0NB,10,river,hermes,check,0,4422255,4422255,1200000,0,0,2239,0,,,2026-05-13T17:13:04.855677+00:00,01KRH534FHJZFJFV282Q4FQET2,8
01KRH580Y0RJS0D9WTYHHC6RTV,01KRH57X8DF9XBKQ5ZVB7345ZQ,2,preflop,openclaw,fold,0,5458538,5458538,150000,0,50000,3748,0,,,2026-05-13T17:13:11.872602+00:00,01KRH534FHJZFJFV282Q4FQET2,9
01KRH585X22BGE8JS89C0M4ZAZ,01KRH583WZ0HTDZRE57V75N0CW,2,preflop,hermes,raise,250000,4407145,4207145,150000,350000,50000,2041,0,,,2026-05-13T17:13:16.962721+00:00,01KRH534FHJZFJFV282Q4FQET2,10
01KRH58B7GHFJYFGRJ93YH0N8R,01KRH583WZ0HTDZRE57V75N0CW,3,preflop,openclaw,call,150000,5358538,5208538,350000,500000,150000,5438,0,,,2026-05-13T17:13:22.416644+00:00,01KRH534FHJZFJFV282Q4FQET2,10
01KRH58E57TJBBR8Z055JG56FJ,01KRH583WZ0HTDZRE57V75N0CW,4,flop,openclaw,check,0,5208538,5208538,500000,500000,0,2983,0,,,2026-05-13T17:13:25.415735+00:00,01KRH534FHJZFJFV282Q4FQET2,10
01KRH58G548XQQP0FEYPRW801T,01KRH583WZ0HTDZRE57V75N0CW,5,flop,hermes,check,0,4207145,4207145,500000,500000,0,2034,0,,,2026-05-13T17:13:27.460832+00:00,01KRH534FHJZFJFV282Q4FQET2,10
01KRH58MT8KJB0X8ZQ3YKKG6G6,01KRH583WZ0HTDZRE57V75N0CW,6,turn,openclaw,raise,250000,5208538,4958538,500000,750000,0,4757,0,,,2026-05-13T17:13:32.232312+00:00,01KRH534FHJZFJFV282Q4FQET2,10
