action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRC4KGGWPHRFA8DTDACS2QVH,01KRC4KFA6RAZ3J7HQ368HG8W1,2,preflop,openclaw,call,50000,4950000,4900000,150000,200000,50000,1230,0,,,2026-05-11T18:25:47.548774+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KHWW4BXJ1CM3HBFMVGAQ,01KRC4KFA6RAZ3J7HQ368HG8W1,3,preflop,hermes,check,0,4900000,4900000,200000,200000,0,1393,0,,,2026-05-11T18:25:48.956432+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KKYQ5DP12MHTRDVFRSDX,01KRC4KFA6RAZ3J7HQ368HG8W1,4,flop,hermes,check,0,4900000,4900000,200000,200000,0,2097,0,,,2026-05-11T18:25:51.063579+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KNHF32SMGG2GE50YE0Y7,01KRC4KFA6RAZ3J7HQ368HG8W1,5,flop,openclaw,check,0,4900000,4900000,200000,200000,0,1609,0,,,2026-05-11T18:25:52.687657+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KQS4QKYBJM1ZVHDNNN28,01KRC4KFA6RAZ3J7HQ368HG8W1,6,turn,hermes,check,0,4900000,4900000,200000,200000,0,2277,0,,,2026-05-11T18:25:54.980596+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KSF9PTEDW9EYW3YWQ4D5,01KRC4KFA6RAZ3J7HQ368HG8W1,7,turn,openclaw,check,0,4900000,4900000,200000,200000,0,1716,0,,,2026-05-11T18:25:56.713181+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KVKRF0SYZ8KKZTA6KK30,01KRC4KFA6RAZ3J7HQ368HG8W1,8,river,hermes,check,0,4900000,4900000,200000,200000,0,2178,0,,,2026-05-11T18:25:58.904589+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4KXH68J9PM45234KPK3V2,01KRC4KFA6RAZ3J7HQ368HG8W1,9,river,openclaw,check,0,4900000,5100000,200000,0,0,1944,0,,,2026-05-11T18:26:00.870638+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,1
01KRC4M2RJNWNXRFCMACQD7X0D,01KRC4M1ACNJ8CS3CBJP5CNPV5,2,preflop,hermes,raise,200000,4848715,4698715,150000,300000,50000,1468,0,,,2026-05-11T18:26:06.226104+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,2
01KRC4M4DK6Y4TPVVFJ4EM8VSH,01KRC4M1ACNJ8CS3CBJP5CNPV5,3,preflop,openclaw,fold,0,4998621,4998621,300000,0,100000,1687,0,,,2026-05-11T18:26:07.923568+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,2
01KRC4M9QGY7YS6DM03X8FP659,01KRC4M7KAHBC6T7JMHGM0AYW4,2,preflop,openclaw,fold,0,4948621,4948621,150000,0,50000,2171,0,,,2026-05-11T18:26:13.360904+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,3
01KRC4MFSHF23YS8XK5C2B4Y46,01KRC4MCWHR8654WSCTT8JPGAY,2,preflop,hermes,fold,0,4998465,4998465,150000,0,50000,2965,0,,,2026-05-11T18:26:19.569221+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,4
01KRC4MMSB4GVWM6FCTR1QGE45,01KRC4MJZN1KR13CEWB075ZMSG,2,preflop,openclaw,call,50000,4948027,4898027,150000,200000,50000,1833,0,,,2026-05-11T18:26:24.683229+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4MPGEVA6N21YZJ3B8VX02,01KRC4MJZN1KR13CEWB075ZMSG,3,preflop,hermes,check,0,4898465,4898465,200000,200000,0,1751,0,,,2026-05-11T18:26:26.446306+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4MSD0DN1499ZNPSMRCD3B,01KRC4MJZN1KR13CEWB075ZMSG,4,flop,hermes,check,0,4898465,4898465,200000,200000,0,2951,0,,,2026-05-11T18:26:29.408207+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4MVDDZRWEKH6SE65BPEM9,01KRC4MJZN1KR13CEWB075ZMSG,5,flop,openclaw,check,0,4898027,4898027,200000,200000,0,2051,0,,,2026-05-11T18:26:31.469775+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4MX2D0BDNWS498K0GEYE9,01KRC4MJZN1KR13CEWB075ZMSG,6,turn,hermes,check,0,4898465,4898465,200000,200000,0,1682,0,,,2026-05-11T18:26:33.165952+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4MYQYPFNWJ9P4YDFFYXEF,01KRC4MJZN1KR13CEWB075ZMSG,7,turn,openclaw,check,0,4898027,4898027,200000,200000,0,1700,0,,,2026-05-11T18:26:34.878555+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4N0MA5HN07XGSPGR33PGE,01KRC4MJZN1KR13CEWB075ZMSG,8,river,hermes,check,0,4898465,4898465,200000,200000,0,1919,0,,,2026-05-11T18:26:36.810568+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4N2981BVPJJ2WFV2F8CCS,01KRC4MJZN1KR13CEWB075ZMSG,9,river,openclaw,check,0,4898027,5098027,200000,0,0,1676,0,,,2026-05-11T18:26:38.504254+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,5
01KRC4N6QRP4ZN27ESZ1SWHBWT,01KRC4N5FGR6V80ZB07K231XQF,2,preflop,hermes,fold,0,4847146,4847146,150000,0,50000,1279,0,,,2026-05-11T18:26:43.064745+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,6
01KRC4NC2NV4PQK6KDAASNPRD9,01KRC4NA5R7TH6C5C8TA32026E,2,preflop,openclaw,raise,200000,5096060,4946060,150000,300000,50000,1934,0,,,2026-05-11T18:26:48.533677+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,7
01KRC4NER9S88TH9Y9JK7ZBRB0,01KRC4NA5R7TH6C5C8TA32026E,3,preflop,hermes,fold,0,4747146,4747146,300000,0,100000,2729,0,,,2026-05-11T18:26:51.273809+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,7
01KRC4NKBFH7QA1D9K07VEAD73,01KRC4NHV3CCWJWMT3FSESWBDX,2,preflop,hermes,fold,0,4696114,4696114,150000,0,50000,1535,0,,,2026-05-11T18:26:55.983078+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,8
01KRC4NQVZHN3C8WRAA6KTRVEN,01KRC4NPF5S97W64V8TEB8GRQR,2,preflop,openclaw,fold,0,5244870,5244870,150000,0,50000,1423,0,,,2026-05-11T18:27:00.607321+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,9
01KRC4NWJJPEG619P8HY4SNGQK,01KRC4NTY89FJCV7CHS7JF84P7,2,preflop,hermes,fold,0,4695702,4695702,150000,0,50000,1661,0,,,2026-05-11T18:27:05.426354+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,10
01KRC4P1B1J5Y6XNVY87ZN4G3S,01KRC4NZM393ZB9F5G288KF6PG,2,preflop,openclaw,call,50000,5244281,5194281,150000,200000,50000,1744,0,,,2026-05-11T18:27:10.305376+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4P2YBVC82AERP792HBA9R,01KRC4NZM393ZB9F5G288KF6PG,3,preflop,hermes,check,0,4595460,4595460,200000,200000,0,1628,0,,,2026-05-11T18:27:11.947920+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4P4E65CPWPK300TQFVBHS,01KRC4NZM393ZB9F5G288KF6PG,4,flop,hermes,check,0,4595460,4595460,200000,200000,0,1517,0,,,2026-05-11T18:27:13.478623+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4P5WN4YGAZW2A0KZN1B9N,01KRC4NZM393ZB9F5G288KF6PG,5,flop,openclaw,check,0,5194281,5194281,200000,200000,0,1474,0,,,2026-05-11T18:27:14.965654+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4PDRDQDEY0G8GCNSYRBPY,01KRC4NZM393ZB9F5G288KF6PG,6,turn,hermes,check,0,4595460,4595460,200000,200000,0,8046,0,,,2026-05-11T18:27:23.021303+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4PF41CCJS9R20MBZGMKBK,01KRC4NZM393ZB9F5G288KF6PG,7,turn,openclaw,check,0,5194281,5194281,200000,200000,0,1386,0,,,2026-05-11T18:27:24.417407+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4PGQSS370F5G0FHM0HWN4,01KRC4NZM393ZB9F5G288KF6PG,8,river,hermes,check,0,4595460,4595460,200000,200000,0,1645,0,,,2026-05-11T18:27:26.073476+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4PJHFFGXX79TKQPASCAM1,01KRC4NZM393ZB9F5G288KF6PG,9,river,openclaw,check,0,5194281,5194281,200000,0,0,1830,0,,,2026-05-11T18:27:27.919803+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,11
01KRC4PTWGKMVBJHW45YTKA992,01KRC4PNPB1PKR69FGGHJ6ME8Y,2,preflop,hermes,fold,0,4744511,4744511,150000,0,50000,5308,0,,,2026-05-11T18:27:36.464621+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,12
01KRC4PZMX07G9YDA7XQEQW3F5,01KRC4PY512Z0JXHMRA3RE3FD3,2,preflop,openclaw,fold,0,5192512,5192512,150000,0,50000,1520,0,,,2026-05-11T18:27:41.341732+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,13
01KRC4Q5KVDXX0XDY06V5C0DXA,01KRC4Q2S4JVK045YY26NCRVHE,2,preflop,hermes,fold,0,4744039,4744039,150000,0,50000,2896,0,,,2026-05-11T18:27:47.451969+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,14
01KRC4QA3VEJQKAZECRK9TYXGX,01KRC4Q8QGA07QS25N63M5F1CR,2,preflop,openclaw,call,50000,5192512,5142512,150000,200000,50000,1410,0,,,2026-05-11T18:27:52.059523+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QBTRV8XVBDFK3XAJN7Q3,01KRC4Q8QGA07QS25N63M5F1CR,3,preflop,hermes,check,0,4643474,4643474,200000,200000,0,1747,0,,,2026-05-11T18:27:53.816548+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QFPFKWCDA20GMDH5PH64,01KRC4Q8QGA07QS25N63M5F1CR,4,flop,hermes,check,0,4643474,4643474,200000,200000,0,3947,0,,,2026-05-11T18:27:57.775114+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QH6XX3EF0W1KQK39738S,01KRC4Q8QGA07QS25N63M5F1CR,5,flop,openclaw,check,0,5142512,5142512,200000,200000,0,1540,0,,,2026-05-11T18:27:59.325200+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QK0792SWGDP1402ENBND,01KRC4Q8QGA07QS25N63M5F1CR,6,turn,hermes,check,0,4643474,4643474,200000,200000,0,1823,0,,,2026-05-11T18:28:01.159082+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QMD915RZZWD02HBGVB6J,01KRC4Q8QGA07QS25N63M5F1CR,7,turn,openclaw,check,0,5142512,5142512,200000,200000,0,1432,0,,,2026-05-11T18:28:02.601755+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QRC08NEA8J5FYSE75SSB,01KRC4Q8QGA07QS25N63M5F1CR,8,river,hermes,check,0,4643474,4643474,200000,200000,0,4043,0,,,2026-05-11T18:28:06.656521+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
01KRC4QT2Y5XMKHPECTG4AD5D6,01KRC4Q8QGA07QS25N63M5F1CR,9,river,openclaw,check,0,5142512,5342512,200000,0,0,1743,0,,,2026-05-11T18:28:08.414540+00:00,01KRC4KDV039SQ0BP08XA8FYZ7,15
