settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRBZ99GD2RK4RN2J3K5KXHQR,01KRBZ911K38627MSP5YNFD6N6,01KRBZ92G81ADGES90DBMBH8E8,hermes,5000000,-100000,4900000,hand_loss,confirmed,2026-05-11T16:52:49.805687+00:00,1
01KRBZ99GF9QN7RNHV8JW4KXEW,01KRBZ911K38627MSP5YNFD6N6,01KRBZ92G81ADGES90DBMBH8E8,openclaw,5000000,100000,5100000,hand_win,confirmed,2026-05-11T16:52:49.807364+00:00,1
01KRBZ9KWB4EC80A5PWB86GYKB,01KRBZ911K38627MSP5YNFD6N6,01KRBZ9C1YN20N3WPEWVVG2S0W,hermes,4900000,-50000,4850000,hand_loss,confirmed,2026-05-11T16:53:00.427684+00:00,2
01KRBZ9KWAR582EMRPH6FJBPBQ,01KRBZ911K38627MSP5YNFD6N6,01KRBZ9C1YN20N3WPEWVVG2S0W,openclaw,5100000,50000,5150000,hand_win,confirmed,2026-05-11T16:53:00.426823+00:00,2
01KRBZ9V9YAYBXSV2F5C484QZB,01KRBZ911K38627MSP5YNFD6N6,01KRBZ9PF98AAJEYSW5SFAEMW7,hermes,4850000,50000,4900000,hand_win,confirmed,2026-05-11T16:53:08.030643+00:00,3
01KRBZ9V9ZNS0H5QBV4XJ9K9B5,01KRBZ911K38627MSP5YNFD6N6,01KRBZ9PF98AAJEYSW5SFAEMW7,openclaw,5150000,-50000,5100000,hand_loss,confirmed,2026-05-11T16:53:08.031289+00:00,3
01KRBZB1TXKRJXYV80HR7DXGHW,01KRBZ911K38627MSP5YNFD6N6,01KRBZ9XVHFZV41HCZ31BX6XA9,hermes,4900000,-400000,4500000,hand_loss,confirmed,2026-05-11T16:53:47.485839+00:00,4
01KRBZB1TWA3F3B2CGBDKMC0TV,01KRBZ911K38627MSP5YNFD6N6,01KRBZ9XVHFZV41HCZ31BX6XA9,openclaw,5100000,400000,5500000,hand_win,confirmed,2026-05-11T16:53:47.484602+00:00,4
01KRBZB8JKE676NG2110ZV1RJ0,01KRBZ911K38627MSP5YNFD6N6,01KRBZB4MBRJ1MSDG9ZADM6NJT,hermes,4500000,50000,4550000,hand_win,confirmed,2026-05-11T16:53:54.387300+00:00,5
01KRBZB8JMGZ5QJB382D4Q9CED,01KRBZ911K38627MSP5YNFD6N6,01KRBZB4MBRJ1MSDG9ZADM6NJT,openclaw,5500000,-50000,5450000,hand_loss,confirmed,2026-05-11T16:53:54.388749+00:00,5
01KRBZBENXHBTCCB3TKCXDM6FS,01KRBZ911K38627MSP5YNFD6N6,01KRBZBBJ8HSY2AZBXMXBZ61FA,hermes,4550000,-50000,4500000,hand_loss,confirmed,2026-05-11T16:54:00.637367+00:00,6
01KRBZBENW3TP9QZ2XB0WEBV52,01KRBZ911K38627MSP5YNFD6N6,01KRBZBBJ8HSY2AZBXMXBZ61FA,openclaw,5450000,50000,5500000,hand_win,confirmed,2026-05-11T16:54:00.636320+00:00,6
01KRBZBPKK3G58KZXV1MMTNVS0,01KRBZ911K38627MSP5YNFD6N6,01KRBZBHBTKC2WD0GS4D7WDZEM,hermes,4500000,50000,4550000,hand_win,confirmed,2026-05-11T16:54:08.755159+00:00,7
01KRBZBPKMB56XK9WVPASCZ0SF,01KRBZ911K38627MSP5YNFD6N6,01KRBZBHBTKC2WD0GS4D7WDZEM,openclaw,5500000,-50000,5450000,hand_loss,confirmed,2026-05-11T16:54:08.756221+00:00,7
01KRBZBV94YCQSVNBPP98GGE9J,01KRBZ911K38627MSP5YNFD6N6,01KRBZBSAA12TR602922D88YRH,hermes,4550000,-50000,4500000,hand_loss,confirmed,2026-05-11T16:54:13.540660+00:00,8
01KRBZBV93Q5Z177S0XE3YJ104,01KRBZ911K38627MSP5YNFD6N6,01KRBZBSAA12TR602922D88YRH,openclaw,5450000,50000,5500000,hand_win,confirmed,2026-05-11T16:54:13.539840+00:00,8
01KRBZC3AXZ5YP8AC2VPMHBSXF,01KRBZ911K38627MSP5YNFD6N6,01KRBZBXYWG5B0DEHJ1W44VGQ8,hermes,4500000,-100000,4400000,hand_loss,confirmed,2026-05-11T16:54:21.789530+00:00,9
01KRBZC3AYZ9QPYJY247E26044,01KRBZ911K38627MSP5YNFD6N6,01KRBZBXYWG5B0DEHJ1W44VGQ8,openclaw,5500000,100000,5600000,hand_win,confirmed,2026-05-11T16:54:21.790999+00:00,9
01KRBZC83084S1TC1SRRMK150S,01KRBZ911K38627MSP5YNFD6N6,01KRBZC5WYH1192FNHHXY01GTM,hermes,4400000,-50000,4350000,hand_loss,confirmed,2026-05-11T16:54:26.656607+00:00,10
01KRBZC82ZP7JRQ8Q398NZERZW,01KRBZ911K38627MSP5YNFD6N6,01KRBZC5WYH1192FNHHXY01GTM,openclaw,5600000,50000,5650000,hand_win,confirmed,2026-05-11T16:54:26.655675+00:00,10
01KRBZD1JNVSQ7PVTN6ZS2A0V7,01KRBZ911K38627MSP5YNFD6N6,01KRBZCAMD92ZT3G7WVQJ4ZKC1,hermes,4350000,250000,4600000,hand_win,confirmed,2026-05-11T16:54:52.757927+00:00,11
01KRBZD1JPMY31KV47PA81TAP6,01KRBZ911K38627MSP5YNFD6N6,01KRBZCAMD92ZT3G7WVQJ4ZKC1,openclaw,5650000,-250000,5400000,hand_loss,confirmed,2026-05-11T16:54:52.758765+00:00,11
01KRBZD6DKMHHGN5V3XPW712EW,01KRBZ911K38627MSP5YNFD6N6,01KRBZD45S33TVS8BGA7FHPS2C,hermes,4600000,-50000,4550000,hand_loss,confirmed,2026-05-11T16:54:57.715056+00:00,12
01KRBZD6DJQHPNZ4D5PF8MRDW9,01KRBZ911K38627MSP5YNFD6N6,01KRBZD45S33TVS8BGA7FHPS2C,openclaw,5400000,50000,5450000,hand_win,confirmed,2026-05-11T16:54:57.714114+00:00,12
01KRBZDCR9KBFNYQW7Y08R46X1,01KRBZ911K38627MSP5YNFD6N6,01KRBZD8YRS86Z39M0NRP1B8RT,hermes,4550000,50000,4600000,hand_win,confirmed,2026-05-11T16:55:04.201313+00:00,13
01KRBZDCRA5SE38DTRZX94CG1G,01KRBZ911K38627MSP5YNFD6N6,01KRBZD8YRS86Z39M0NRP1B8RT,openclaw,5450000,-50000,5400000,hand_loss,confirmed,2026-05-11T16:55:04.202129+00:00,13
01KRBZEBESK2WC0Y00QXM9EJ82,01KRBZ911K38627MSP5YNFD6N6,01KRBZDFCX15MBBZC6PRZVCKG1,hermes,4600000,-200000,4400000,hand_loss,confirmed,2026-05-11T16:55:35.641693+00:00,14
01KRBZEBERXPB6J1SW38TTVCJ2,01KRBZ911K38627MSP5YNFD6N6,01KRBZDFCX15MBBZC6PRZVCKG1,openclaw,5400000,200000,5600000,hand_win,confirmed,2026-05-11T16:55:35.640411+00:00,14
01KRBZEHWG2CBFG9CT59X56X33,01KRBZ911K38627MSP5YNFD6N6,01KRBZEE1WKKD9MXDP8T05AKZQ,hermes,4400000,50000,4450000,hand_win,confirmed,2026-05-11T16:55:42.224048+00:00,15
01KRBZEHWGMFZNX5G1GW67VGMQ,01KRBZ911K38627MSP5YNFD6N6,01KRBZEE1WKKD9MXDP8T05AKZQ,openclaw,5600000,-50000,5550000,hand_loss,confirmed,2026-05-11T16:55:42.224764+00:00,15
01KRBZETEZBCQZ7ZNX7DNP4PB0,01KRBZ911K38627MSP5YNFD6N6,01KRBZEMFH0X8EHAEFV65FRK6Q,hermes,4450000,100000,4550000,hand_win,confirmed,2026-05-11T16:55:51.007931+00:00,16
01KRBZETEZSBPBZYN0QBY1KAPY,01KRBZ911K38627MSP5YNFD6N6,01KRBZEMFH0X8EHAEFV65FRK6Q,openclaw,5550000,-100000,5450000,hand_loss,confirmed,2026-05-11T16:55:51.007148+00:00,16
01KRBZF185B28CT4PFVDXSTX5W,01KRBZ911K38627MSP5YNFD6N6,01KRBZEX1C5PBKHVW2X59K0YBP,hermes,4550000,50000,4600000,hand_win,confirmed,2026-05-11T16:55:57.957571+00:00,17
01KRBZF1865D24B2N6NRCPE6QM,01KRBZ911K38627MSP5YNFD6N6,01KRBZEX1C5PBKHVW2X59K0YBP,openclaw,5450000,-50000,5400000,hand_loss,confirmed,2026-05-11T16:55:57.958452+00:00,17
01KRBZF5WA4GBC00SJY1K0JZ9P,01KRBZ911K38627MSP5YNFD6N6,01KRBZF3S7V5CCMKNYRPKT5JRV,hermes,4600000,-50000,4550000,hand_loss,confirmed,2026-05-11T16:56:02.698215+00:00,18
01KRBZF5W8MW6FRKA97CSWH4FE,01KRBZ911K38627MSP5YNFD6N6,01KRBZF3S7V5CCMKNYRPKT5JRV,openclaw,5400000,50000,5450000,hand_win,confirmed,2026-05-11T16:56:02.697000+00:00,18
01KRBZFRXXBTG5K83YJABBDAXB,01KRBZ911K38627MSP5YNFD6N6,01KRBZF8RVXVP2DKBM34C2QEYY,hermes,4550000,-200000,4350000,hand_loss,confirmed,2026-05-11T16:56:22.205456+00:00,19
01KRBZFRXYZ2BH4B0G9HG6Y5CH,01KRBZ911K38627MSP5YNFD6N6,01KRBZF8RVXVP2DKBM34C2QEYY,openclaw,5450000,200000,5650000,hand_win,confirmed,2026-05-11T16:56:22.206527+00:00,19
01KRBZFYG6JP5B7GAJ0S1GD0H0,01KRBZ911K38627MSP5YNFD6N6,01KRBZFVZVK15ZCQ3BAKEZGEYT,hermes,4350000,-50000,4300000,hand_loss,confirmed,2026-05-11T16:56:27.910664+00:00,20
01KRBZFYG65N066S931FHT7WGM,01KRBZ911K38627MSP5YNFD6N6,01KRBZFVZVK15ZCQ3BAKEZGEYT,openclaw,5650000,50000,5700000,hand_win,confirmed,2026-05-11T16:56:27.910116+00:00,20
01KRBZG7VX2XJAXR5GBNBPX7V3,01KRBZ911K38627MSP5YNFD6N6,01KRBZG1228Q6XTKZCSRCWARQN,hermes,4300000,-100000,4200000,hand_loss,confirmed,2026-05-11T16:56:37.501165+00:00,21
01KRBZG7VXHN37TYSFP8WHGXSD,01KRBZ911K38627MSP5YNFD6N6,01KRBZG1228Q6XTKZCSRCWARQN,openclaw,5700000,100000,5800000,hand_win,confirmed,2026-05-11T16:56:37.501995+00:00,21
01KRBZGCJE06WPP8C2TYP19M6C,01KRBZ911K38627MSP5YNFD6N6,01KRBZGAJF77RGY2X5FJJ0FM49,hermes,4200000,-50000,4150000,hand_loss,confirmed,2026-05-11T16:56:42.318687+00:00,22
01KRBZGCJECGSGFDFWK4FA5GYD,01KRBZ911K38627MSP5YNFD6N6,01KRBZGAJF77RGY2X5FJJ0FM49,openclaw,5800000,50000,5850000,hand_win,confirmed,2026-05-11T16:56:42.318086+00:00,22
01KRBZGKT54SKXSN8GQ7TPHS2X,01KRBZ911K38627MSP5YNFD6N6,01KRBZGF81154XNVWYAY2KWC6Q,hermes,4150000,50000,4200000,hand_win,confirmed,2026-05-11T16:56:49.733285+00:00,23
01KRBZGKT521P3S8HJRQVEJBAP,01KRBZ911K38627MSP5YNFD6N6,01KRBZGF81154XNVWYAY2KWC6Q,openclaw,5850000,-50000,5800000,hand_loss,confirmed,2026-05-11T16:56:49.733799+00:00,23
01KRBZGTT97JJQ148EVM8D4QTS,01KRBZ911K38627MSP5YNFD6N6,01KRBZGPJTPK1N643H2Y52CXQY,hermes,4200000,-50000,4150000,hand_loss,confirmed,2026-05-11T16:56:56.905902+00:00,24
01KRBZGTT9PPR3P0YNSYA7HH4F,01KRBZ911K38627MSP5YNFD6N6,01KRBZGPJTPK1N643H2Y52CXQY,openclaw,5800000,50000,5850000,hand_win,confirmed,2026-05-11T16:56:56.905245+00:00,24
01KRBZH1QVMGZKGCTJYP0T5AR8,01KRBZ911K38627MSP5YNFD6N6,01KRBZGXXKSRN5G2DB4W1CYEPH,hermes,4150000,50000,4200000,hand_win,confirmed,2026-05-11T16:57:03.995587+00:00,25
01KRBZH1QWGWQ9RBYPTECSHW8B,01KRBZ911K38627MSP5YNFD6N6,01KRBZGXXKSRN5G2DB4W1CYEPH,openclaw,5850000,-50000,5800000,hand_loss,confirmed,2026-05-11T16:57:03.996491+00:00,25
01KRBZH7S2D3JJ4H9HJ5C1XNAY,01KRBZ911K38627MSP5YNFD6N6,01KRBZH4BHHYEGSAD1NCJ8YA85,hermes,4200000,-50000,4150000,hand_loss,confirmed,2026-05-11T16:57:10.178559+00:00,26
