match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRBZ911K38627MSP5YNFD6N6,01KRBZ91BPDZF3JWDDV1EATDJT,,,hermes,match_start,5000000,0,5000000,2026-05-11T16:52:41.462343+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ91H904Y55ZAMSCCP62WF,,,openclaw,match_start,5000000,0,5000000,2026-05-11T16:52:41.641225+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ92GDCD6QP92FN7PXFBBM,01KRBZ92G81ADGES90DBMBH8E8,1,hermes,hand_start,5000000,0,5000000,2026-05-11T16:52:42.637855+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ92GEAR9NXM9ZZ20ZVZG9,01KRBZ92G81ADGES90DBMBH8E8,1,openclaw,hand_start,5000000,0,5000000,2026-05-11T16:52:42.638583+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9AQ1703W3TNTRTF6DW5Q,01KRBZ92G81ADGES90DBMBH8E8,1,hermes,hand_end,4900000,0,4900000,2026-05-11T16:52:51.041301+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9AQ52FTCC5ZPCA57MQ39,01KRBZ92G81ADGES90DBMBH8E8,1,openclaw,hand_end,5100000,0,5100000,2026-05-11T16:52:51.045866+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9C22EW39DG300T1Y6CJ0,01KRBZ9C1YN20N3WPEWVVG2S0W,2,hermes,hand_start,4900000,0,4900000,2026-05-11T16:52:52.418661+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9C23XFGMNC92GYXTH6YN,01KRBZ9C1YN20N3WPEWVVG2S0W,2,openclaw,hand_start,5100000,0,5100000,2026-05-11T16:52:52.419523+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9N4DF4REN6TT6PEZCD5H,01KRBZ9C1YN20N3WPEWVVG2S0W,2,hermes,hand_end,4850000,0,4850000,2026-05-11T16:53:01.709866+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9N4JHJ9CV2DR8CA94SJ4,01KRBZ9C1YN20N3WPEWVVG2S0W,2,openclaw,hand_end,5150000,2586,5147414,2026-05-11T16:53:01.714383+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9PFDHST4N9AFPFVAM08D,01KRBZ9PF98AAJEYSW5SFAEMW7,3,hermes,hand_start,4850000,0,4850000,2026-05-11T16:53:03.085892+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9PFFWC8C7Y5W5A85RF9C,01KRBZ9PF98AAJEYSW5SFAEMW7,3,openclaw,hand_start,5150000,2586,5147414,2026-05-11T16:53:03.087078+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9WGM45359E6FR7RKZP8C,01KRBZ9PF98AAJEYSW5SFAEMW7,3,hermes,hand_end,4900000,1392,4898608,2026-05-11T16:53:09.268509+00:00
01KRBZ911K38627MSP5YNFD6N6,01KRBZ9WGRFP46E73ASHDPNMCH,01KRBZ9PF98AAJEYSW5SFAEMW7,3,openclaw,hand_end,5100000,2586,5097414,2026-05-11T16:53:09.272831+00:00
