settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRBRDFJGQA1KR0AYRNE606HZ,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRC4C611E77EFTFRP7Z2G1,hermes,5000000,250000,5250000,hand_win,confirmed,2026-05-11T14:52:47.056763+00:00,1
01KRBRDFJWDR03BA03Z776KMSK,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRC4C611E77EFTFRP7Z2G1,openclaw,5000000,-250000,4750000,hand_loss,confirmed,2026-05-11T14:52:47.068173+00:00,1
01KRBRETZKQP4X6YF86NKQQHVW,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRDJAQ8BJX3V7E1C7SPY10,hermes,5250000,500000,5750000,hand_win,confirmed,2026-05-11T14:53:31.507832+00:00,2
01KRBRETZJCPP7DCQ6TBT16PT2,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRDJAQ8BJX3V7E1C7SPY10,openclaw,4750000,-500000,4250000,hand_loss,confirmed,2026-05-11T14:53:31.506866+00:00,2
01KRBRG3R2003N0X12D5WWQDEE,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBREXMMEJQJDD68BPRVP8YF,hermes,5750000,200000,5950000,hand_win,confirmed,2026-05-11T14:54:13.250079+00:00,3
01KRBRG3R354GW8Y09YK7VBY9Z,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBREXMMEJQJDD68BPRVP8YF,openclaw,4250000,-200000,4050000,hand_loss,confirmed,2026-05-11T14:54:13.251231+00:00,3
01KRBRG9D9X9VD16TZRZ133FMC,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRG6N4MFKXJH1B9PKD48CR,hermes,5950000,-50000,5900000,hand_loss,confirmed,2026-05-11T14:54:19.049459+00:00,4
01KRBRG9D8B2EZ0PXCHYVK17B8,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRG6N4MFKXJH1B9PKD48CR,openclaw,4050000,50000,4100000,hand_win,confirmed,2026-05-11T14:54:19.048674+00:00,4
01KRBRHFHYEY8XVQW1VBR1769Q,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRGC54MF9NV95ZBDM2NWPF,hermes,5900000,100000,6000000,hand_win,confirmed,2026-05-11T14:54:58.110037+00:00,5
01KRBRHFHZ9TZTQF2GFMY1Q0FA,01KRBRC2TPAXX3XQN72J3W8W8D,01KRBRGC54MF9NV95ZBDM2NWPF,openclaw,4100000,-100000,4000000,hand_loss,confirmed,2026-05-11T14:54:58.111214+00:00,5
