action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRC9RN538G79P5CZDG8DXABN,01KRC9RKQ0KQ86K1XJB7N5VYG4,2,preflop,openclaw,raise,200000,4950000,4800000,150000,300000,50000,1466,0,,,2026-05-11T19:55:59.011536+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,1
01KRC9RPZRCF7FCW94NZSZ6Z7H,01KRC9RKQ0KQ86K1XJB7N5VYG4,3,preflop,hermes,call,100000,4900000,4800000,300000,400000,100000,1864,0,,,2026-05-11T19:56:00.888862+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,1
01KRC9RTWX7CB6PKSV5HTXY607,01KRC9RKQ0KQ86K1XJB7N5VYG4,4,flop,hermes,raise,300000,4800000,4500000,400000,700000,0,3995,0,,,2026-05-11T19:56:04.893390+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,1
01KRC9RWFVFG2F6DMM9RRBN3D1,01KRC9RKQ0KQ86K1XJB7N5VYG4,5,flop,openclaw,call,300000,4800000,4500000,700000,1000000,300000,1620,0,,,2026-05-11T19:56:06.523103+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,1
01KRC9SJV5R3VK6NH293BQWCHC,01KRC9RKQ0KQ86K1XJB7N5VYG4,6,turn,hermes,raise,700000,4500000,3800000,1000000,1700000,0,22883,0,,,2026-05-11T19:56:29.413633+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,1
01KRC9SM7J4Q4R338WPPX1FY5H,01KRC9RKQ0KQ86K1XJB7N5VYG4,7,turn,openclaw,fold,0,4500000,4500000,1700000,0,700000,1410,0,,,2026-05-11T19:56:30.835006+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,1
01KRC9T09P89Y0NQB7NFFF5G4Q,01KRC9SQF76T9814C85FCPFG45,2,preflop,hermes,fold,0,5448996,5448996,150000,0,50000,9031,0,,,2026-05-11T19:56:43.190615+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,2
01KRC9T8BW6APCG2T2MXZG1XVA,01KRC9T744Z7CDR7TSPAKYQECB,2,preflop,openclaw,fold,0,4490120,4490120,150000,0,50000,1264,0,,,2026-05-11T19:56:51.452281+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,3
01KRC9TEHWN5W6R6ME9WMXADVP,01KRC9TBG5FKNDFXZ381Z3SXKE,2,preflop,hermes,fold,0,5448230,5448230,150000,0,50000,3119,0,,,2026-05-11T19:56:57.788741+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,4
01KRC9TJYB17M4VVK3G2WVS9DE,01KRC9THP1JBRRZGWTQZ6M4QYX,2,preflop,openclaw,fold,0,4490120,4490120,150000,0,50000,1281,0,,,2026-05-11T19:57:02.283863+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,5
01KRC9TQF7H69GNGREFHF0VHFT,01KRC9TP3WJX4K0Q58FSK5B987,2,preflop,hermes,fold,0,5448230,5448230,150000,0,50000,1377,0,,,2026-05-11T19:57:06.919104+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,6
01KRC9TVV0J4GFWZE2S9WTCZT8,01KRC9TTJ9RMN0J2H5HB7BJ0GT,2,preflop,openclaw,fold,0,4483630,4483630,150000,0,50000,1294,0,,,2026-05-11T19:57:11.392661+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,7
01KRC9VB3N3F5YYQJ8817EJ9SK,01KRC9TZF1GX2S7PWXE1F997VE,2,preflop,hermes,call,50000,5447850,5397850,150000,200000,50000,11913,0,,,2026-05-11T19:57:27.029858+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9VDHEBSVTYYP7G2TJARJ7,01KRC9TZF1GX2S7PWXE1F997VE,3,preflop,openclaw,check,0,4383630,4383630,200000,200000,0,2478,0,,,2026-05-11T19:57:29.518547+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9VGV9QJ1S7FDN0GA26WYN,01KRC9TZF1GX2S7PWXE1F997VE,4,flop,openclaw,raise,120000,4383630,4263630,200000,320000,0,3374,0,,,2026-05-11T19:57:32.905455+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9W77XCP94C9NK4NZTVFVK,01KRC9TZF1GX2S7PWXE1F997VE,5,flop,hermes,call,120000,5397850,5277850,320000,440000,120000,22917,0,,,2026-05-11T19:57:55.837579+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9W8F7JWVBCEEYX3M7R7TK,01KRC9TZF1GX2S7PWXE1F997VE,6,turn,openclaw,check,0,4263630,4263630,440000,440000,0,1247,0,,,2026-05-11T19:57:57.095916+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9W9VBMH40QYFQZG23FSCR,01KRC9TZF1GX2S7PWXE1F997VE,7,turn,hermes,check,0,5277850,5277850,440000,440000,0,1401,0,,,2026-05-11T19:57:58.507049+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9WE69TFBEKJ59W2TR34YC,01KRC9TZF1GX2S7PWXE1F997VE,8,river,openclaw,check,0,4263630,4263630,440000,440000,0,4435,0,,,2026-05-11T19:58:02.953509+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9WJ0TWR8H88NXPY5G1756,01KRC9TZF1GX2S7PWXE1F997VE,9,river,hermes,check,0,5277850,5277850,440000,0,0,3907,0,,,2026-05-11T19:58:06.874339+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,8
01KRC9WPRFBX54QRGXDY44GJBT,01KRC9WNFBA2ZEMWD5W7DEK56J,2,preflop,openclaw,call,50000,4637440,4587440,150000,200000,50000,1306,0,,,2026-05-11T19:58:11.727761+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,9
01KRC9X3M7Q7SKBKQ76JD2M1CA,01KRC9WNFBA2ZEMWD5W7DEK56J,3,preflop,hermes,check,0,5176805,5176805,200000,200000,0,13161,0,,,2026-05-11T19:58:24.903395+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,9
01KRC9X69JBVE8AH415MGRF0A7,01KRC9WNFBA2ZEMWD5W7DEK56J,4,flop,hermes,check,0,5176805,5176805,200000,200000,0,2717,0,,,2026-05-11T19:58:27.634332+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,9
01KRC9X85ENRCR4W616D6RBSQG,01KRC9WNFBA2ZEMWD5W7DEK56J,5,flop,openclaw,raise,100000,4587440,4487440,200000,300000,0,1903,0,,,2026-05-11T19:58:29.550881+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,9
01KRC9XAF6GJR8EF4ZREJHG95G,01KRC9WNFBA2ZEMWD5W7DEK56J,6,flop,hermes,fold,0,5176805,5176805,300000,0,100000,2348,0,,,2026-05-11T19:58:31.910264+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,9
01KRC9XF3X05PQW77H2Z80N79E,01KRC9XDQCRN9PN2QZXD7VYFSC,2,preflop,hermes,call,50000,5125839,5075839,150000,200000,50000,1408,0,,,2026-05-11T19:58:36.669953+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,10
01KRC9XGVH08N14VGJADFZHE43,01KRC9XDQCRN9PN2QZXD7VYFSC,3,preflop,openclaw,check,0,4680935,4680935,200000,200000,0,1767,0,,,2026-05-11T19:58:38.449866+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,10
01KRC9XJHQH3M4ND1WEPWSBDR3,01KRC9XDQCRN9PN2QZXD7VYFSC,4,flop,openclaw,check,0,4680935,4680935,200000,200000,0,1721,0,,,2026-05-11T19:58:40.183717+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,10
01KRC9XMDASVGG45YW1Z7EW4E6,01KRC9XDQCRN9PN2QZXD7VYFSC,5,flop,hermes,check,0,5075839,5075839,200000,200000,0,1892,0,,,2026-05-11T19:58:42.090848+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,10
01KRC9XPEQ1NDJN9GVPTJZX0F4,01KRC9XDQCRN9PN2QZXD7VYFSC,6,turn,openclaw,check,0,4680935,4680935,200000,200000,0,2078,0,,,2026-05-11T19:58:44.183371+00:00,01KRC9RJ6FYT3M6DVV89SAWN4M,10
