action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRGHX8NJY4XYAVEYBEGNMK44,01KRGHWY3SBP2DNC5246M919WT,2,preflop,openclaw,raise,200000,4950000,4800000,150000,300000,50000,10802,0,,,2026-05-13T11:35:16.402264+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXD1W6AGBXMS7ESZV1NXK,01KRGHWY3SBP2DNC5246M919WT,3,preflop,hermes,call,100000,4900000,4800000,300000,400000,100000,4473,0,,,2026-05-13T11:35:20.892641+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXF47SJN2272YPYXXK9C3,01KRGHWY3SBP2DNC5246M919WT,4,flop,hermes,check,0,4800000,4800000,400000,400000,0,2112,0,,,2026-05-13T11:35:23.015420+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXKZDTVGAKCBJWYCQMVVV,01KRGHWY3SBP2DNC5246M919WT,5,flop,openclaw,raise,200000,4800000,4600000,400000,600000,0,4954,0,,,2026-05-13T11:35:27.981766+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXNHB9ZN630EHST9737D8,01KRGHWY3SBP2DNC5246M919WT,6,flop,hermes,call,200000,4800000,4600000,600000,800000,200000,1586,0,,,2026-05-13T11:35:29.579905+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXQ1Q5W00C602ZV6WZQ21,01KRGHWY3SBP2DNC5246M919WT,7,turn,hermes,check,0,4600000,4600000,800000,800000,0,1534,0,,,2026-05-13T11:35:31.127286+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXT279J6NQC1VBMNEMTM6,01KRGHWY3SBP2DNC5246M919WT,8,turn,openclaw,raise,400000,4600000,4200000,800000,1200000,0,3077,0,,,2026-05-13T11:35:34.215534+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXVT9FFV8V7HR1Z2W5G3Y,01KRGHWY3SBP2DNC5246M919WT,9,turn,hermes,call,400000,4600000,4200000,1200000,1600000,400000,1781,0,,,2026-05-13T11:35:36.009949+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHXXBP9RH4DSM9J7MKXP5A,01KRGHWY3SBP2DNC5246M919WT,10,river,hermes,check,0,4200000,4200000,1600000,1600000,0,1570,0,,,2026-05-13T11:35:37.590450+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHY1K353FHZCMB392YPK6T,01KRGHWY3SBP2DNC5246M919WT,11,river,openclaw,check,0,4200000,5800000,1600000,0,0,4315,0,,,2026-05-13T11:35:41.923736+00:00,01KRGHWWMCYN089X9WE609D4AX,1
01KRGHY6HCADQ3FMK8QQGZ7HPX,01KRGHY4S0M7RPMGDBZ5XEXWQ0,2,preflop,hermes,call,50000,4139900,4089900,150000,200000,50000,1795,0,,,2026-05-13T11:35:46.988151+00:00,01KRGHWWMCYN089X9WE609D4AX,2
01KRGHY9HZ4D5JT3V3A8A3FQ10,01KRGHY4S0M7RPMGDBZ5XEXWQ0,3,preflop,openclaw,check,0,5694066,5694066,200000,200000,0,3077,0,,,2026-05-13T11:35:50.079704+00:00,01KRGHWWMCYN089X9WE609D4AX,2
01KRGHYCY7BBT85YT8XA42RSZ1,01KRGHY4S0M7RPMGDBZ5XEXWQ0,4,flop,openclaw,check,0,5694066,5694066,200000,200000,0,3450,0,,,2026-05-13T11:35:53.543292+00:00,01KRGHWWMCYN089X9WE609D4AX,2
01KRGHYEW95Y3JS5J98BC44EYF,01KRGHY4S0M7RPMGDBZ5XEXWQ0,5,flop,hermes,raise,100000,4089900,3989900,200000,300000,0,1975,0,,,2026-05-13T11:35:55.529215+00:00,01KRGHWWMCYN089X9WE609D4AX,2
