settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRBR5VX4XKVBDR3BSFWFQ26T,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR4EPXGPN35606JY4QVCAJ,hermes,5000000,-600000,4400000,hand_loss,confirmed,2026-05-11T14:48:37.540998+00:00,1
01KRBR5VXK8RFWD4SH2438NXMM,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR4EPXGPN35606JY4QVCAJ,openclaw,5000000,600000,5600000,hand_win,confirmed,2026-05-11T14:48:37.555147+00:00,1
01KRBR7HV81Y5Q59MMN08KDB0Q,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR5YKGMGW1WBRPWNCXCKQH,hermes,4400000,250000,4650000,hand_win,confirmed,2026-05-11T14:49:32.776134+00:00,2
01KRBR7HV7FEBE3GA2MDYPE116,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR5YKGMGW1WBRPWNCXCKQH,openclaw,5600000,-250000,5350000,hand_loss,confirmed,2026-05-11T14:49:32.775149+00:00,2
01KRBR90S4VYHH4T09G4MNHMEG,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR7MHTY0JMF3JGHF8NMCVK,hermes,4650000,200000,4850000,hand_win,confirmed,2026-05-11T14:50:20.836323+00:00,3
01KRBR90S5RYKFWMX80N4J2XNJ,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR7MHTY0JMF3JGHF8NMCVK,openclaw,5350000,-200000,5150000,hand_loss,confirmed,2026-05-11T14:50:20.837816+00:00,3
01KRBRAVMMSMST5S60XFQFNNBB,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR93GHAXF3NM738CKKCC0G,hermes,4850000,4817280,9667280,hand_win,confirmed,2026-05-11T14:51:21.108912+00:00,4
01KRBRAVMKVP7EXT37T8R3VH7P,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBR93GHAXF3NM738CKKCC0G,openclaw,5150000,-4817280,332720,hand_loss,confirmed,2026-05-11T14:51:21.107538+00:00,4
01KRBRB0S6KKPKQ5034K1P3N1S,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBRAYC8ZVXM86RF9PTYP0CJ,hermes,9667280,50000,9717280,hand_win,confirmed,2026-05-11T14:51:26.374322+00:00,5
01KRBRB0S7Y6R1E0FZB8Q33EFD,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBRAYC8ZVXM86RF9PTYP0CJ,openclaw,332720,-50000,282720,hand_loss,confirmed,2026-05-11T14:51:26.375031+00:00,5
01KRBRBP4XBR5KBYB7KRXV81C4,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBRB3H0XRTNDZFC9JMH1708,hermes,9717280,273059,9990339,hand_win,confirmed,2026-05-11T14:51:48.253290+00:00,6
01KRBRBP4WJB2V827237M6PG46,01KRBR4D5VHCS6ZTEM0HVD76JM,01KRBRB3H0XRTNDZFC9JMH1708,openclaw,282720,-273059,9661,hand_loss,confirmed,2026-05-11T14:51:48.252149+00:00,6
