action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRBV0M1WGJ97MMB1C8EZR1CY,01KRBV0JVMWRX2MR9R50JGKKGX,2,preflop,openclaw,raise,300000,4950000,4700000,150000,400000,50000,1214,0,,,2026-05-11T15:38:11.388372+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,1
01KRBV0SBKKHWSTK09KX0GJBF8,01KRBV0JVMWRX2MR9R50JGKKGX,3,preflop,hermes,fold,0,4900000,4900000,400000,0,200000,5415,0,,,2026-05-11T15:38:16.819894+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,1
01KRBV11PAQEB829NPKQYZ2EAN,01KRBV0WN5FJWMHP5ND68G3F72,2,preflop,hermes,raise,250000,4850000,4650000,150000,350000,50000,5147,0,,,2026-05-11T15:38:25.354964+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV1696MV4REBKZX158WXY0,01KRBV0WN5FJWMHP5ND68G3F72,3,preflop,openclaw,call,150000,4999128,4849128,350000,500000,150000,4691,0,,,2026-05-11T15:38:30.054904+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV17XAGF45DV4P4E02YRJ1,01KRBV0WN5FJWMHP5ND68G3F72,4,flop,openclaw,check,0,4849128,4849128,500000,500000,0,1658,0,,,2026-05-11T15:38:31.722366+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV1C294PCTM18B85XAK5BM,01KRBV0WN5FJWMHP5ND68G3F72,5,flop,hermes,check,0,4650000,4650000,500000,500000,0,4245,0,,,2026-05-11T15:38:35.977140+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV1DG4JR5ZKVQJ9VSH4SPJ,01KRBV0WN5FJWMHP5ND68G3F72,6,turn,openclaw,check,0,4849128,4849128,500000,500000,0,1457,0,,,2026-05-11T15:38:37.444217+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV1HD2FVQQ09B558AZEW2A,01KRBV0WN5FJWMHP5ND68G3F72,7,turn,hermes,raise,250000,4650000,4400000,500000,750000,0,3990,0,,,2026-05-11T15:38:41.443017+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV1Q0NHQVPE3CNZ9VXR027,01KRBV0WN5FJWMHP5ND68G3F72,8,turn,openclaw,fold,0,4849128,4849128,750000,0,250000,5734,0,,,2026-05-11T15:38:47.189689+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,2
01KRBV20STSTZBKKKG9TZ3RQDW,01KRBV1T3B6V91CXJCZYQJ1T9B,2,preflop,openclaw,raise,200000,4796999,4646999,150000,300000,50000,6852,0,,,2026-05-11T15:38:57.210986+00:00,01KRBV0HCFB0ZGT23R0XV67SSS,3
