settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRHEKS4TT9QE9WZT7VTGZ1ZZ,01KRHEJWN7NGRR22J377DJHV74,01KRHEJYY5Z7P8K98QN5J1Z48D,hermes,5000000,500000,5500000,hand_win,confirmed,2026-05-13T19:56:54.298734+00:00,1
01KRHEKS4WFQNYAAG5XJC40QTB,01KRHEJWN7NGRR22J377DJHV74,01KRHEJYY5Z7P8K98QN5J1Z48D,openclaw,5000000,-500000,4500000,hand_loss,confirmed,2026-05-13T19:56:54.300470+00:00,1
01KRHEMA3FMYNQRNEH9TSB36QM,01KRHEJWN7NGRR22J377DJHV74,01KRHEKXWC6ZQWVSB85RGW2FVB,hermes,5500000,-50000,5450000,hand_loss,confirmed,2026-05-13T19:57:11.663472+00:00,2
01KRHEMA3E7VRWWQNA972DRDDD,01KRHEJWN7NGRR22J377DJHV74,01KRHEKXWC6ZQWVSB85RGW2FVB,openclaw,4500000,50000,4550000,hand_win,confirmed,2026-05-13T19:57:11.662469+00:00,2
01KRHEMSKR4D1XTYHNF20TCBB6,01KRHEJWN7NGRR22J377DJHV74,01KRHEMGKW7NQ0NRY1HSDGC3PV,hermes,5450000,50000,5500000,hand_win,confirmed,2026-05-13T19:57:27.544657+00:00,3
01KRHEMSKS3CHBKY7ZEEQYEPWR,01KRHEJWN7NGRR22J377DJHV74,01KRHEMGKW7NQ0NRY1HSDGC3PV,openclaw,4550000,-50000,4500000,hand_loss,confirmed,2026-05-13T19:57:27.545479+00:00,3
01KRHENCEGQM442BCTV4WQB4A4,01KRHEJWN7NGRR22J377DJHV74,01KRHEMWB41P4FRXTC0EYA74E0,hermes,5500000,100000,5600000,hand_win,confirmed,2026-05-13T19:57:46.832817+00:00,4
01KRHENCEFGNRJT7J2RS5CYDSM,01KRHEJWN7NGRR22J377DJHV74,01KRHEMWB41P4FRXTC0EYA74E0,openclaw,4500000,-100000,4400000,hand_loss,confirmed,2026-05-13T19:57:46.831907+00:00,4
01KRHEPFTYNC47NVFECDMEYE50,01KRHEJWN7NGRR22J377DJHV74,01KRHENFCF5FN4CR508J1WXG6X,hermes,5600000,900000,6500000,hand_win,confirmed,2026-05-13T19:58:23.070738+00:00,5
01KRHEPFTZPNEY5HPW06EQ7ZJD,01KRHEJWN7NGRR22J377DJHV74,01KRHENFCF5FN4CR508J1WXG6X,openclaw,4400000,-900000,3500000,hand_loss,confirmed,2026-05-13T19:58:23.071423+00:00,5
01KRHEPQQQCXCQM66XT8NZ0P20,01KRHEJWN7NGRR22J377DJHV74,01KRHEPN0QY84AACT3P3VXY852,hermes,6500000,-50000,6450000,hand_loss,confirmed,2026-05-13T19:58:31.159043+00:00,6
01KRHEPQQNPRTQXMQ4FM0D7Y99,01KRHEJWN7NGRR22J377DJHV74,01KRHEPN0QY84AACT3P3VXY852,openclaw,3500000,50000,3550000,hand_win,confirmed,2026-05-13T19:58:31.157958+00:00,6
01KRHEPYK831W7KQTB6B2EMQC5,01KRHEJWN7NGRR22J377DJHV74,01KRHEPTEB0XTSKN4MJFWY86N2,hermes,6450000,50000,6500000,hand_win,confirmed,2026-05-13T19:58:38.184747+00:00,7
01KRHEPYKA0T8Q6KS4YWF0T20J,01KRHEJWN7NGRR22J377DJHV74,01KRHEPTEB0XTSKN4MJFWY86N2,openclaw,3550000,-50000,3500000,hand_loss,confirmed,2026-05-13T19:58:38.186039+00:00,7
01KRHEQDVJG1W02QN356G1GY01,01KRHEJWN7NGRR22J377DJHV74,01KRHEQ1AJQYB4T591QFSY5DQP,hermes,6500000,-50000,6450000,hand_loss,confirmed,2026-05-13T19:58:53.810029+00:00,8
01KRHEQDVGGG9ZPXQ818RHDM63,01KRHEJWN7NGRR22J377DJHV74,01KRHEQ1AJQYB4T591QFSY5DQP,openclaw,3500000,50000,3550000,hand_win,confirmed,2026-05-13T19:58:53.808927+00:00,8
01KRHEQTHZBPCNR9PHPFS9JR3J,01KRHEJWN7NGRR22J377DJHV74,01KRHEQGKD9X6MBHQ0YPCP0HD6,hermes,6450000,-100000,6350000,hand_loss,confirmed,2026-05-13T19:59:06.815210+00:00,9
01KRHEQTJ01EE6CVY22B0FKX4J,01KRHEJWN7NGRR22J377DJHV74,01KRHEQGKD9X6MBHQ0YPCP0HD6,openclaw,3550000,100000,3650000,hand_win,confirmed,2026-05-13T19:59:06.816713+00:00,9
01KRHES9YWA4R0JVZ348HHPTGN,01KRHEJWN7NGRR22J377DJHV74,01KRHEQXAZWPAN1SFQS3656C0F,hermes,6350000,-100000,6250000,hand_loss,confirmed,2026-05-13T19:59:55.356348+00:00,10
01KRHES9YVF2HG9CJBMPMXVWS5,01KRHEJWN7NGRR22J377DJHV74,01KRHEQXAZWPAN1SFQS3656C0F,openclaw,3650000,100000,3750000,hand_win,confirmed,2026-05-13T19:59:55.355526+00:00,10
01KRHESH1QSZAJDYMVESQA6EVJ,01KRHEJWN7NGRR22J377DJHV74,01KRHESCP9G747R4SZYMPC0BJJ,hermes,6250000,50000,6300000,hand_win,confirmed,2026-05-13T20:00:02.615741+00:00,11
01KRHESH1S851P3SZ6ZJYMNX0W,01KRHEJWN7NGRR22J377DJHV74,01KRHESCP9G747R4SZYMPC0BJJ,openclaw,3750000,-50000,3700000,hand_loss,confirmed,2026-05-13T20:00:02.617152+00:00,11
01KRHESP6X3W8Z4NWWCH6G3KQB,01KRHEJWN7NGRR22J377DJHV74,01KRHESKRGAN4F72XPJ1TWW08B,hermes,6300000,-50000,6250000,hand_loss,confirmed,2026-05-13T20:00:07.901774+00:00,12
01KRHESP6WBPR6SGNEVJ4VZH68,01KRHEJWN7NGRR22J377DJHV74,01KRHESKRGAN4F72XPJ1TWW08B,openclaw,3700000,50000,3750000,hand_win,confirmed,2026-05-13T20:00:07.900827+00:00,12
01KRHET0V7FW18V6PV6P5R3G7F,01KRHEJWN7NGRR22J377DJHV74,01KRHESRWTCBF4NHEDCYRDQXPM,hermes,6250000,-100000,6150000,hand_loss,confirmed,2026-05-13T20:00:18.791226+00:00,13
01KRHET0V8GQ164AB1TWB4QGQ7,01KRHEJWN7NGRR22J377DJHV74,01KRHESRWTCBF4NHEDCYRDQXPM,openclaw,3750000,100000,3850000,hand_win,confirmed,2026-05-13T20:00:18.792291+00:00,13
01KRHET6PNNV2WXV27CK5CFFKW,01KRHEJWN7NGRR22J377DJHV74,01KRHET3J1VSAKKJ3P9V245ATB,hermes,6150000,-50000,6100000,hand_loss,confirmed,2026-05-13T20:00:24.789553+00:00,14
01KRHET6PM09HWDKWYD30118D6,01KRHEJWN7NGRR22J377DJHV74,01KRHET3J1VSAKKJ3P9V245ATB,openclaw,3850000,50000,3900000,hand_win,confirmed,2026-05-13T20:00:24.788718+00:00,14
01KRHETDE78G8NVB4NVJVRS2SE,01KRHEJWN7NGRR22J377DJHV74,01KRHET9BZ4AY8KWYMQYTBKGKF,hermes,6100000,50000,6150000,hand_win,confirmed,2026-05-13T20:00:31.687914+00:00,15
01KRHETDE8N65FSP0B33K0FTBT,01KRHEJWN7NGRR22J377DJHV74,01KRHET9BZ4AY8KWYMQYTBKGKF,openclaw,3900000,-50000,3850000,hand_loss,confirmed,2026-05-13T20:00:31.688911+00:00,15
01KRHETV7507HCZEVVZQBBQ17M,01KRHEJWN7NGRR22J377DJHV74,01KRHETG3TM98EEZEFNV4DTMNT,hermes,6150000,100000,6250000,hand_win,confirmed,2026-05-13T20:00:45.797700+00:00,16
