hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC5MPK41YFS3BQECGD3RA7P,01KRC5MMPSKEQYHDARWWEC64Q7,1,2026-05-11T18:43:55.108217+00:00,2026-05-11T18:43:57.487417+00:00,openclaw,01KRC5MMPSKEQYHDARWWEC64Q7:1,3sQh,2sJc,,,,100000,hermes,fold,
01KRC5MVN0XPBVYVYHPFKS0XYH,01KRC5MMPSKEQYHDARWWEC64Q7,2,2026-05-11T18:44:00.288210+00:00,2026-05-11T18:44:28.731000+00:00,hermes,01KRC5MMPSKEQYHDARWWEC64Q7:2,JhKc,2d7h,2c8cAd,9h,2s,200000,openclaw,showdown,
01KRC5NT2MG9GMTFJA02JNDXJF,01KRC5MMPSKEQYHDARWWEC64Q7,3,2026-05-11T18:44:31.444355+00:00,2026-05-11T18:44:35.506617+00:00,openclaw,01KRC5MMPSKEQYHDARWWEC64Q7:3,6c2c,Ad5s,,,,200000,openclaw,fold,
01KRC5P0X14ARVVZTP35138797,01KRC5MMPSKEQYHDARWWEC64Q7,4,2026-05-11T18:44:38.433127+00:00,2026-05-11T18:44:40.673393+00:00,hermes,01KRC5MMPSKEQYHDARWWEC64Q7:4,6c3h,5d2d,,,,100000,openclaw,fold,
01KRC5P6B4WGGYVAK5RCJK7Z22,01KRC5MMPSKEQYHDARWWEC64Q7,5,2026-05-11T18:44:44.004979+00:00,2026-05-11T18:44:47.822526+00:00,openclaw,01KRC5MMPSKEQYHDARWWEC64Q7:5,4d7d,4c7s,,,,100000,hermes,fold,
01KRC5PCQ5NG76KYK1JG9VNVRY,01KRC5MMPSKEQYHDARWWEC64Q7,6,2026-05-11T18:44:50.533301+00:00,2026-05-11T18:44:52.731800+00:00,hermes,01KRC5MMPSKEQYHDARWWEC64Q7:6,Th6d,JcQc,,,,100000,openclaw,fold,
01KRC5PHFGE76Y2BNQC83EJBS5,01KRC5MMPSKEQYHDARWWEC64Q7,7,2026-05-11T18:44:55.408855+00:00,2026-05-11T18:44:59.233803+00:00,openclaw,01KRC5MMPSKEQYHDARWWEC64Q7:7,9h8h,3cKs,,,,100000,hermes,fold,
01KRC5PQVSHHPAGE73EHW0QVMZ,01KRC5MMPSKEQYHDARWWEC64Q7,8,2026-05-11T18:45:01.945557+00:00,2026-05-11T18:45:04.556812+00:00,hermes,01KRC5MMPSKEQYHDARWWEC64Q7:8,8c3h,Kd9d,,,,100000,openclaw,fold,
01KRC5PX1BBDWJAWWW8YQ59CBV,01KRC5MMPSKEQYHDARWWEC64Q7,9,2026-05-11T18:45:07.243204+00:00,2026-05-11T18:45:09.012804+00:00,openclaw,01KRC5MMPSKEQYHDARWWEC64Q7:9,5s7d,8h6c,,,,100000,hermes,fold,
01KRC5Q1CR824FX57Q672MG6F3,01KRC5MMPSKEQYHDARWWEC64Q7,10,2026-05-11T18:45:11.704988+00:00,2026-05-11T18:45:28.385479+00:00,hermes,01KRC5MMPSKEQYHDARWWEC64Q7:10,Tc7c,2h3s,KcJs7s,4s,6s,200000,openclaw,showdown,
