action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRC5MRGP09W6GNJJJBQNVB60,01KRC5MPK41YFS3BQECGD3RA7P,2,preflop,openclaw,fold,0,4950000,4950000,150000,0,50000,1959,0,,,2026-05-11T18:43:57.078052+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,1
01KRC5MXFYHEP802543HST94KD,01KRC5MVN0XPBVYVYHPFKS0XYH,2,preflop,hermes,call,50000,5000000,4950000,150000,200000,50000,1877,0,,,2026-05-11T18:44:02.174668+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5N093VR5DS9YPGXTVKKW1,01KRC5MVN0XPBVYVYHPFKS0XYH,3,preflop,openclaw,check,0,4850000,4850000,200000,200000,0,2844,0,,,2026-05-11T18:44:05.027142+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5N25CQGAA5TQ0Q9BG140A,01KRC5MVN0XPBVYVYHPFKS0XYH,4,flop,openclaw,check,0,4850000,4850000,200000,200000,0,1919,0,,,2026-05-11T18:44:06.956246+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5N450ZGPB2D7RCCPRGTC5,01KRC5MVN0XPBVYVYHPFKS0XYH,5,flop,hermes,check,0,4950000,4950000,200000,200000,0,2024,0,,,2026-05-11T18:44:08.992411+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5N64RY5X705MQPB8S7M5Q,01KRC5MVN0XPBVYVYHPFKS0XYH,6,turn,openclaw,check,0,4850000,4850000,200000,200000,0,2029,0,,,2026-05-11T18:44:11.032899+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5N7TCQ02PB973MP419D2D,01KRC5MVN0XPBVYVYHPFKS0XYH,7,turn,hermes,check,0,4950000,4950000,200000,200000,0,1704,0,,,2026-05-11T18:44:12.748303+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5NN8HPECT07FFE19AGNKZ,01KRC5MVN0XPBVYVYHPFKS0XYH,8,river,openclaw,check,0,4850000,4850000,200000,200000,0,13753,0,,,2026-05-11T18:44:26.513478+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5NPSMV67YHMM74ZG7FHQ9,01KRC5MVN0XPBVYVYHPFKS0XYH,9,river,hermes,check,0,4950000,4950000,200000,0,0,1556,0,,,2026-05-11T18:44:28.085019+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,2
01KRC5NW30YCGJJ3566MWVMX19,01KRC5NT2MG9GMTFJA02JNDXJF,2,preflop,openclaw,raise,200000,4998362,4848362,150000,300000,50000,2049,0,,repaired-action: illegal_action_for_state,2026-05-11T18:44:33.504072+00:00,01KRC5MMPSKEQYHDARWWEC64Q7,3
