action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRBZ0TS55QM6T377PBH2XQFZ,01KRBZ0K615YQGBM9GXGAM8ADZ,2,preflop,openclaw,raise,200000,4950000,4800000,150000,300000,50000,7767,0,,,2026-05-11T16:48:12.581881+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ0Z08EC505SQJFE1CP3K6,01KRBZ0K615YQGBM9GXGAM8ADZ,3,preflop,hermes,call,100000,4900000,4800000,300000,400000,100000,4306,0,,,2026-05-11T16:48:16.904367+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ12SF87R54H70KBZ33798,01KRBZ0K615YQGBM9GXGAM8ADZ,4,flop,hermes,check,0,4800000,4800000,400000,400000,0,3868,0,,,2026-05-11T16:48:20.783913+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ14GMAT43HPMMREFXDF62,01KRBZ0K615YQGBM9GXGAM8ADZ,5,flop,openclaw,check,0,4800000,4800000,400000,400000,0,1748,0,,,2026-05-11T16:48:22.548505+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ18HCJWKZTQMRV6PCC6RF,01KRBZ0K615YQGBM9GXGAM8ADZ,6,turn,hermes,check,0,4800000,4800000,400000,400000,0,4109,0,,,2026-05-11T16:48:26.668122+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ1ACSQXFNPACRY53EMV0P,01KRBZ0K615YQGBM9GXGAM8ADZ,7,turn,openclaw,check,0,4800000,4800000,400000,400000,0,1891,0,,,2026-05-11T16:48:28.569481+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ1EMNMKBFBQ3T2G85K7KE,01KRBZ0K615YQGBM9GXGAM8ADZ,8,river,hermes,check,0,4800000,4800000,400000,400000,0,4337,0,,,2026-05-11T16:48:32.917987+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ1FY839BFY0QRCTB623NB,01KRBZ0K615YQGBM9GXGAM8ADZ,9,river,openclaw,check,0,4800000,4800000,400000,0,0,1319,0,,,2026-05-11T16:48:34.248721+00:00,01KRBZ0GW28VW180WT8PZ01KGR,1
01KRBZ1P7CE5PMM68DNP47H5XD,01KRBZ1K0TAFMB3AS8AVB584RC,2,preflop,hermes,fold,0,5145252,5145252,150000,0,50000,3270,0,,,2026-05-11T16:48:40.684112+00:00,01KRBZ0GW28VW180WT8PZ01KGR,2
01KRBZ20447BN287DCCPZ9GA0M,01KRBZ1S4NCSE0BZCB3CR71AA7,2,preflop,openclaw,fold,0,4798575,4798575,150000,0,50000,7143,0,,,2026-05-11T16:48:50.820819+00:00,01KRBZ0GW28VW180WT8PZ01KGR,3
