settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRHB65BVB2PTAQHHFZMK7S5P,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB5Z5VJFPZFZ33PVH1RPYT,hermes,5000000,-100000,4900000,hand_loss,confirmed,2026-05-13T18:57:02.331649+00:00,1
01KRHB65BWS3K499P56PJRXDGG,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB5Z5VJFPZFZ33PVH1RPYT,openclaw,5000000,100000,5100000,hand_win,confirmed,2026-05-13T18:57:02.333004+00:00,1
01KRHB6NE1B1VJT4QWMC3D9G0P,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB67ZJP81XS5AV3N2WK8CC,hermes,4900000,-100000,4800000,hand_loss,confirmed,2026-05-13T18:57:18.785733+00:00,2
01KRHB6NE1T7FDBS44GFXWSTEX,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB67ZJP81XS5AV3N2WK8CC,openclaw,5100000,100000,5200000,hand_win,confirmed,2026-05-13T18:57:18.785209+00:00,2
01KRHB6T2NG2ZJ306JXK3Z96CJ,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB6R4KMWYQANGN728RAPKN,hermes,4800000,50000,4850000,hand_win,confirmed,2026-05-13T18:57:23.541931+00:00,3
01KRHB6T2PV116XEY0ZXMD0M5B,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB6R4KMWYQANGN728RAPKN,openclaw,5200000,-50000,5150000,hand_loss,confirmed,2026-05-13T18:57:23.542255+00:00,3
01KRHB71VF6ME5WJF4Q5B86XGQ,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB6WPAY9D9EFDZ3XJBQJ28,hermes,4850000,100000,4950000,hand_win,confirmed,2026-05-13T18:57:31.503094+00:00,4
01KRHB71VEVNH7K38BCF1W6SDJ,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB6WPAY9D9EFDZ3XJBQJ28,openclaw,5150000,-100000,5050000,hand_loss,confirmed,2026-05-13T18:57:31.502632+00:00,4
01KRHB7WDP512NZ9H3ZMRK1EP3,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB75WMZRKH5FMMPBZ700P3,hermes,4950000,-1000000,3950000,hand_loss,confirmed,2026-05-13T18:57:58.710626+00:00,5
01KRHB7WDQDAC4DZTNVV4PE40T,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB75WMZRKH5FMMPBZ700P3,openclaw,5050000,1000000,6050000,hand_win,confirmed,2026-05-13T18:57:58.711081+00:00,5
01KRHB83MJDC1JYXS9CTPN8P7W,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB7Z066QMM59JPZCV4G2EH,hermes,3950000,-50000,3900000,hand_loss,confirmed,2026-05-13T18:58:06.098624+00:00,6
01KRHB83MHT1E2B5YYNPB4NJ32,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB7Z066QMM59JPZCV4G2EH,openclaw,6050000,50000,6100000,hand_win,confirmed,2026-05-13T18:58:06.097830+00:00,6
01KRHB8ZWKX2J9DWHPZ7BJSPTT,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB86640XC02JRSE2HA1G0K,hermes,3900000,-200000,3700000,hand_loss,confirmed,2026-05-13T18:58:35.027399+00:00,7
01KRHB8ZWKFSBQY9EYPYSGMNZY,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB86640XC02JRSE2HA1G0K,openclaw,6100000,200000,6300000,hand_win,confirmed,2026-05-13T18:58:35.028001+00:00,7
01KRHB96HX6MPA6YSV17K68VJQ,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB92KWJPE8YT0DH85A17EM,hermes,3700000,-50000,3650000,hand_loss,confirmed,2026-05-13T18:58:41.853441+00:00,8
01KRHB96HWM2QX08T4C4P6YM13,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB92KWJPE8YT0DH85A17EM,openclaw,6300000,50000,6350000,hand_win,confirmed,2026-05-13T18:58:41.852867+00:00,8
01KRHB9N2ED0AHE6BKGY8S845H,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB9942STVYACGRB48YFT6D,hermes,3650000,50000,3700000,hand_win,confirmed,2026-05-13T18:58:56.718128+00:00,9
01KRHB9N2E225897Y8VQ9J19B9,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB9942STVYACGRB48YFT6D,openclaw,6350000,-50000,6300000,hand_loss,confirmed,2026-05-13T18:58:56.718489+00:00,9
01KRHB9Y64D7ZC0FTZ5D0577ZE,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB9R6KVF4GFAYV4P3DR627,hermes,3700000,100000,3800000,hand_win,confirmed,2026-05-13T18:59:06.052338+00:00,10
01KRHB9Y63ZH26MHZB28Q0NEC4,01KRHB5XKRETRQRMENWSRRJBV5,01KRHB9R6KVF4GFAYV4P3DR627,openclaw,6300000,-100000,6200000,hand_loss,confirmed,2026-05-13T18:59:06.051802+00:00,10
01KRHBA2QTJD7HCEHCZS9TJ6TZ,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBA0VK7H6C6Y6P5RTP908M,hermes,3800000,50000,3850000,hand_win,confirmed,2026-05-13T18:59:10.714627+00:00,11
01KRHBA2QT9V136M8PNGM6HX81,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBA0VK7H6C6Y6P5RTP908M,openclaw,6200000,-50000,6150000,hand_loss,confirmed,2026-05-13T18:59:10.714990+00:00,11
01KRHBA8T9QNZEXA7RWCQY5K0K,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBA5CNKVHWFS6Q47BBHX99,hermes,3850000,-50000,3800000,hand_loss,confirmed,2026-05-13T18:59:16.937077+00:00,12
01KRHBA8T8HNTVV3P5CR9WXB64,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBA5CNKVHWFS6Q47BBHX99,openclaw,6150000,50000,6200000,hand_win,confirmed,2026-05-13T18:59:16.936496+00:00,12
01KRHBAD5EA3063CRZHWS473AF,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBABEV4B5MJ7RNA23CKR36,hermes,3800000,50000,3850000,hand_win,confirmed,2026-05-13T18:59:21.390101+00:00,13
01KRHBAD5EXTWTKD9B11MMSBBW,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBABEV4B5MJ7RNA23CKR36,openclaw,6200000,-50000,6150000,hand_loss,confirmed,2026-05-13T18:59:21.390790+00:00,13
01KRHBAZDHPTFXQJ0BW11KGC9T,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBAFV3XR8NWXPSPHJCP6CY,hermes,3850000,100000,3950000,hand_win,confirmed,2026-05-13T18:59:40.081102+00:00,14
01KRHBAZDGFEA92V2NFX01JCHA,01KRHB5XKRETRQRMENWSRRJBV5,01KRHBAFV3XR8NWXPSPHJCP6CY,openclaw,6150000,-100000,6050000,hand_loss,confirmed,2026-05-13T18:59:40.080112+00:00,14
